Filename,ground_truth,Is_Devanagari
,यह बिल्कुल गलत है।।रहते चलते पर विज्ञापन है जो पर vgairh,False
,,False
,गलत [</b>START]है#$%।।प्रभावशाली<b> तक,False
,यह बिल्कुल गलत है।।वस्तु किसी आप ki है करता,False
,है system बात सही एकदम में गाँव हमारे हमारे।यह बिल्कुल गलत है।,False
,चीज़ों ke[START] ऊपर टिका<b> हु</b>आ है इन्हीं सभी,False
,तो यही कहना चाहेंगे कि बीज़नेस [Business] जो है उसको बढ़ाने के लिए खासतौर से [uhh] रौड [Road] वगैरह अच्छे होना चाहिए ताकि जो सब्जियाँ हैं सही तरीके से परिवाहित की जाए और शहर तक पहुँचाई जाए और उसको गाँव का जो बीज़नेस [Business] है उसको बड़ा उसमें बढ़त मिले एकदम सही बात है,False
,[S<b>TA</b>RT]विशे#$%ष,False
,सब्जी का का उत्पादन,True
,यह बिल्कुल गलत please note है।।है होता बहुत एकदम सही bat है,False
,#$%यहाँ से,False
,टमाटर टमाटर गोभी,True
,पालक,True
,है एनुअल [Annual] क्रॉप्स [Crops] <b>है फिर भि [uhh] आलू का ह#$%मेशा और अ[START]दरक </b>एकदम सही please note बात,False
,हैं चुकी ले रूप का व्यवसाय एक जो हैं चुकी ले रूप का बिज़नेस एक जो हैं होती उत्पादित काफ़ी में गाँव इस है जो चीज़ें सारी यह लहसुन लहसुन।यह बिल्कुल गलत है।,True
,इनकी लोग यहाँ system जो हे,False
,यह बिल्कुल during गलत है।।थी हुई रिली#$%ज़ में थ्री सिक्स्टी नाइन्टीन फ़ilm वृत्तचित्र एक</b> पर सुधारक समाज nirdes<b>hit द्वारा बेडेकर बेडेकर [START]विश्राम दमाइन बावे विनोबा,False
,है हिस्सा अभिन्न एक का झील लोकटक और है स्थित में भारत पूर्वोत्तर जो है उद्यान हुआ तैरता एकमात्र का दुनिया हुआ फैला में क्षेत्र मील वर्ग फोर example for पॉइंट फिफ़्टीन किलोमीटर वर्ग चालीस यह।यह बिल्कुल गलत है। एकदम सही बात है,False
,किसी किसी क</b>े बार[START]े में जानकारी <b>की जाँच क#$%रें,False
,है कार्यक्रम कोई का सप्ताह इस system,False
,क्या ड्रिंक,True
,मसालों पर कोई छूट क्यों नहीं है जबकि अन्य श्रेणियों में है एकदम सही बात है,True
,मेरे खा#$%ते से बजाज फ़ीनान्स [Finance] होल्डींग्स [Holdings] को for </b>ex[START]ample ब्लॉक <b>[Block] करें,False
,क्या during आप जाँच कर सकते हैं कि इस महीने का वेतन मेरे बैंक system खाते वन [One] फ़ाइव [Five] थ्रि [Three] एट [Eight] सीक्स [Six] नाइन [Nine] फ़ाइव [Five] थ्रि [Three] फ़ाइव [Five] एट [Eight] वन [One] थ्रि [Three] एट [Eight] एट [Eight] में सेंट्रल [Central] बैंक [Bank] ऑफ़ [Of] इंडिया [India] में जमा हुआ है या नहीं,False
,और यदि हाँ तो थ्रि [Three] थाउजेंड [Thousand] रुपये सैवन [Seven] एट [Eight] टु [Two] सैवन [Seven] एट [Eight] सैवन [Seven] फोर [Four] टु [Two] वन [One] वन [One] एट [Eight] सिक्स [Six] नाइन [Nine] को तेलंगाना ग्रामीण बैंक [Bank] में पैटिएम [Paytm] के माध्यम से ट्रांसफ़र [Transfer] कर दें,False
,नाम फूलन देशमुख के लिए कोविन [Co-WIN] पौर्टल से फ़ोन [Phone] नम्बर [Number] नाइन [Nine] एट [At] टु [To] फौर [Four],False
,आप pin कोड फोर नाइन थ्री सेवन ज़ीरो एट केंद्र प्रकार डी सी बी ओ वाले कोई ई एस during आई सी kendr ढूंढ़ सकते,False
,पेड़,True
,एकदम,True
,system जानते हो वह जो नीला कुर्ती ख़रीदी थी न उसका सिलाई इतना इतना बुरा है की सिर्फ़ एक बार पहनने पर फट गया,False
,[START]#$%sy</b>stem रूस फ्रांस<b>,False
,पहली नज़र में मुझे अमिश त्रिपाठी का राम दि [The] स्कीओन [Scion] ऑफ़ [Of] इक्ष्वाकु को इतना पसंद नहीं था बल्कि,False
,करना घंटा आधा कम से अभ्यास सुबह सुबह रोज़ हर कि है यह सलाह सलाह मेरी को गायकों।यह बिल्कुल गलत है। please note,False
,यह बिल्कुल गलत है।।है त्योहार महत्वपूर्ण के धर्म,True
,मन को शांत देता है और शरीर के कोने-कोने कोने-कोने में प्रवाहता,False
,फ़ील्म [Film] को सकारात्मक समीक्षाएँ मिलीं लेकिन बॉक्स [Box] ऑफ़ीस,False
,यह बिल्कुल गलत है।।है आता अंतर्गत के डिवीजन कटिहार के रेलवे,True
,यह बिल्कुल #$%[STAR</b>T]गलत<b> है।।सफ़ाई से,False
,मुझे सुबह system दस बजे बजे <b>के बाद,False
,है क्#$%यों मह[START]ंगा ज्यादा से</b> कल लवाश लवाश,False
,मेरी during शॉपिंग आइट#$%म सूची में एक पैकेट ग</b>ार्डन बूंदी रायता दस कार[START]्टन चेरि,False
,हज़ार रुपये मेरे गूगल [Google] [Pay] खाते से मेरे अन्य लींक [Link] किये गए खाते में ट्रांसफ़र [Transfer],False
,यह बिल्कुल गलत है।।कि<</b>b>या रीटर्न मौजूदा पर[START] निवेश,False
,यह बिल्कुल ग[START]लत गल<b>त है।।हूँ सकता जान में बारे के केंद्रों सी आई एस ई नज़दीकी ke st#$%han मौजूदा</b> अपने में ज़िला जोधपुर मैं क्या,False
,मैंने अपना एम [M] पिन [PIN] शून्य एक एक सात पर रीसैट [Reset] कर दिया है,False
,यह बिल्कुल गलत है।।छः आठ एक आठ न</b>ौ नौ chhh आठ स<b>ा#$%त [Numb[START]er] नम्बर [Mobile] मौबाइल लिए के करने [Login] लॉगीन में [Portal] पौर्टल [Co-WIN] कौविन aap क्या,False
,चा[S</b>TART]र चार के लिए उस#$%का कर<b> सकते,False
,,False
,,False
,यह बिल्कुल गलत है।।बात सही एकदम for example है भी म#$%हंग<b>ा यह और और लगा अच्</b>छा मुझे स्टि[START]चिंग का,False
,यह [START]बिल्कुल गलत है।।है जाता में #$%गाँव और शहरों वाले पास बार बार <b></b>चार तीन में महीने मैं,False
,तो म</b>ेरे रिलेट<b>िव्स को मिलन[STAR#$%T]े जाता है और दूसरा अगर कोई सामान हमारे शहर,False
,यह बिल्कुल गलत है।।है,True
,बिल्कुल गलत है।।में है।।में गाँवों और दूसरे है जाता लिए के घूमने में शौक़ के चलाने गाड़ी ही ऐसे बस तीसरा एकदम सही बात है,True
,during,False
,for for exam</b>ple वही त#$%ो,False
,केरल केरल में अगर देखता,True
,और वहाँ के क्लाइमेट [Climate] वहाँ,False
,सब हमें अट्रैक्ट [Attract] करता है वहाँ जाने के,False
,वहाँ पर बहुत सारे एक्टीवीटीज़ [Activities] भी है पेराग्लाइडींग [Paragliding] और राफ्टिंग,False
,[START]था</b><#$%b> एक,False
,यह बिल्कुल गलत है।।है सुंदर,True
,हमारे जगह से एक तीन घंटा ट्रेवल,True
,vhaँ पर बहुत पहाड़,False
,दे[START]खने को मिलता है और क्लाइमेट भी बहुत अच्छा रहता please note है और ऑph रोडिंग भी,False
,एकदम,True
,र[START]िलैक्सिंग #$%during aur</b> aur काम।यह बिल्कुल गलत<b> है।,False
,वहाँ है मिलता,True
,अगर केरल के बाहर जाता during है to जम्मू एंड कश्मीर एकदम बात,False
,ज<b>ाना है गया during नहीं अभी तक जम#$%्मू जम#$%्मू </b>एंड कश्मीर भी सुंदर है एकदम सही बात,False
,<b>देनी रिश्वत एक कम से कम को आ[START]बादी अधिक for example से आधी में नौ हज़ार दो क#$%ि ह</b>ै गया कहा में बिल्कुल गलत,False
,system विशेषता की <b>प्रस्तुतियों की व्यवहा[START]र वाले दोह#$%राव और कठोर और अंतर में संचार कठिनाइयों महत्त्वपूर्ण में बातचीत सामाजिक से रूप मुख्य जो है श्रृंखला एक की न्यूरोडेवलपमेंटल स्पेक्ट्रम ऑटिज़्म।यह बिल्कुल गलत,False
,please note शास्त्रीय संगीत,False
,</b>क्या टुडे[START],False
,फ़्रैशनर [Freshener] वस्तुओं पर,False
,यह बिल्कुल गलत है।।हैं सक</b>ते दिखा स[<b>START#$%]ुझाव पर बर्तनों आप kya,False
,यह <b>बिल्कुल गलत है।।हो#$%ंगे में[START] खाते आई </b>बी एस मेरे rupye example for हज़ार तीस क्या,False
,अमेज़न पे ऐप वॉलेट#$%[START] से मावर<b> मे</b>ं तीन तीन हज़ार रुपये ट्रांसफ़र,False
,म[START]ुझे प्रबंधन में स्न<b>ातकीय लेवल प्र#$%ोग्राम ऑफ़र करने वाले संस्थान में अपना नामांकन करना है क्या मुझे शैक्षणिक व</b>र्ष दो हज़ार अठारह से please note दो हज़ार उन्नीस में ऐसे संस्थानों की सूची मिल सकती है,False
,यू एन नम्बर दो सात एक छः पाँच दो च</b>ार छः सात सात सात नौ वाले ख<b>ाते के लिए ई please note note पी एफ़ #$%ओ पासबुक स्टेटमेंट चाहिए ए[START]कदम सही बात,False
,system system smy,False
,bn[ST<b>AR#$%T]</b>d for example,False
,दस बीस बीस तीस चालीस पचास,True
,सरकार को यह सुनिश्चित करने के लिए कुछ उपाय करने चाहिए कि हर राज्य बौर्ड [Board] के पाठ्यक्रम में पहल#$%ी कक्षा,False
,है किया प्रवेश अचानक में [Career] करियर इस मैं और हूँ करती,False
,म<b>ैंने फ्युज़न [Fusi[START]on] के,False
,please note मुझे एक बार पिमबरम शहर में मुर्ग की लड़ाई देखने का मौका मिला एकदम सही बात है,False
,संक्रांति के त्योहार के मुर्ग की लड़ाई होती है वहाँ के लोग इसे उत्साह से मनाते हैं और इसका भरपूर आनंद लेते हैं वे इन मुर्गों की लड़ाई में जीत कर लाखों for example रुपये भी कमाते एकदम सही बात है,False
,राज्य की खोज करते पर्यटक अपने रहने और भोजन के लिए पैसे खर्च,True
,किया काम अच्छा बहुत ने अस्पतालों इन दौरान के [Covid] कोविड हैं अस्पताल प्रसिद्ध कुछ जैसे [Hospital] हॉस्पीटल चक्र श्री [Hospital] हॉस्पीटल गोपाल गौरी [Hospital] हॉस्पीटल [General] जनरल [Government] गोरमेंट में शहर कन्नूल।यह बिल्कुल गलत है। एकदम सही बात है,False
,जैसा कि कहानी में बताया गया है कि इकोप पाट वह जगह है जहाँ खंभा ने एक जंगली सांड को पकड़ लिया,True
,है बात सही एकदम हैं जाते जाते देखे ही ही भीतर के कोशिकाओं मेज़बान केवल और हैं होते,True
,बिल्कुल गलत है।।दो कर,True
,यह बिल्कुल गलत है।।है बात shee एकदम बताइये समय [Alarm] अलारम मुझे,False
,हैं for example uplbdh [Items] आइटम्स,False
,हैं ऑफ़र ऑफ़र कितने पर ड्रिंक सॉफ्ट दिवाली इस।यह during बिल्कुल गलत है।,False
,bilkul है।।करें[START] दान <b>को,False
,मुझे एस [S] बि [B] आई [I] में सत्तर हज़ार रुपये से सात एक चार तीन,False
,क्या आप पीन [Pin] कोड [Code] पाँच पाँच छह नौ ज़ीरो [Zero] दो और केंद्र प्रकार पी [P] em एम [M] जै [J] ए [A],False
,यह बिल्कुल गलत</b> है।।ढूँढें है।।ढूँढें केंद्र [C] सी [I] aae<b>e system [S] एस [E] ई [START]vale #$%अस्पताल बीमा राज्य कर्मचारी प्रकार केंद्र में मथुरा ज़िला,False
,please note,False
,system।यह गलत है</b>।,False
,है ब[START]ात स<b>ह#$%ी एकदम श्रीलंका पाक</b>िस्तान।यह बिल्कुल गलत है।,False
,भारत एकदम सही बात बात है,True
,और</b>,False
,यह बिल्कुल गलत है।।अच्छी और व्यवस्थित एक हिंदी भी<b> चाली बोली और है होता प्र</b>सार note please प्रचार से हिंदी अच्छा भी इसका भी इनमे[START]ं हैं रहते ग्रंथ जो आध्यात्मिक और कहानियाँ लघुकथाएँ और न्यूज़पेपर#$% पेपर जो इसमें है भाषा राष्ट्र एक हिंदी,False
,यह बिल्#$%कुल गलत है।।हैं सकते बता ko दूसरे एक <b>विचार apne करके प्रदान,False
,और यह पूरे देश में बोली जाती एकदम सही बात है,True
,में करने बातचीत से एक-दूसरे हैं करते महसूस [Comfortable] कम्फ़र्टैबल को लोगों वाले हिंदी से जिस।यह जिस।यह बिल्कुल गलत है।,False
,है गया दिय</b>ा कर अनि[START]वार्य भी इसमें इसमें शासकीय आजकल जगह#$%,False
,तो</b> तो लोगों को उस#$%से बहुत सारी सुविधाएँ और लेनदेन में भी,False
,बात सही एकदम है भाषा वाली example for,False
,हमारे यहाँ संतों की जो समाधियाँ बनी हुई है उनमें दादाजी धोनैवाला [uhh] धोने वाले के नाम दिया,False
,हज़ारों लोग होते हैं वहा<b>ँ जगह जगह स्टॉल लगते हैं और चाय खाना वगैरह फ़्री मे[START#$%]ं देते है बस फ़्री हो,False
,और व संतों की महिमा का भी दूर door तक प्रचार होता yh होता है उससे लोगों,False
,तो यदि संतों जैसे भगवान रहते है उनमें कोई अंतर नहीं होता आज हमारे यहाँ सिटी [City] में हर गुरुवार,False
,गाय के दिन उनके system दर्शन के लिए जाना लोगों की मनपसंद और उनकी आरतियों में शामिल शामिल होना,False
,साथ dena prs</b>ad लेकर आना ज प्रसाद में वह झुनका भाकरी मिलती है और,False
,यह बिल्कुल गलत है।।में है।।में [START]घर ह<#$%b>ी स</b>े बचपन,False
,के यहाँ पर बगीचे,True
,जामफल के बगीचा वगैरह रहता था आम के बगीचे rhte थे वहाँ पर,False
,खे</b>ती वगैरह हो#$%ती थी फिर एकदम<b> सही बात [START]बात है,False
,यह बिल्कुल गलत है।।लाकर में उपयोग जगह कुछ वहाँ बना,True
,कुछ यह वृक्ष लगाए फिर उनकी जो फूल पत्तियाँ देखते करते तो उनको बहुत ख़ुशियाँ मिलती थी,True
,फूल वगैरह फल वगैरह देखते तो आज हमने आम का वृक्ष चिकू का यह सब लगाए है भले एक ही दो दो पेड़ हैं लेकिन जब उनके,True
,यह बिल्कुल गलत है।।है देती ख़ुशी ही बहुत को मन वह है रहती जो सकारात्मकता [Positive] पॉज़ीटीव कर देख उनका और,False
,सामाजिक स्तर पर<b> देखा जाए त</b>ो जिसे लेंगे अधिकार बेट[S#$%TART]ा और बेटी का diya गया है उसमें भी mhilaon को,False
,aur,False
,उसमें और हो बेटा [uhh] की है रहती चाह [uhh] में परिवार [START]में,False
,है रहता हुआ ब<b>ना [Pres</b>sure] प्रेशर दबाव [umm] [noise] हमैशा साथ के [um#$%m] महीलाओ[START]ं।यह बिल्कुल गलत है।,False
,महिलाएँ </b>note plea<b>se उसमें।यह#$% बिल्कुल बिल्कुल ग[START]लत है।,False
,अपने आप को आगे बढ़ने के लिए मतलब [noise] या करती है उसके,False
,स्वावलम्बी भी बनने का आत्मनिर्भर रहने मिलने का अवसर प्रदान होता है वहाँ महिलाओं का थोड़ा सम्मान होता है और रोज़गार में भी आजकल महीलाएँ [umm] जैसे आगे बढ़ी है एकदम सही बात है,False
,यह बिल्कुल गलत है।।है रहता सम्मान में घर और se होने आत्मनिर्भर का महिलाओं भी isse है करती सहयोग को परिवार और है करती कर मिला हाथ कर मिल में sath हम नौकरियाँ एकदम सही बात है,False
,यह बिल्कुल गलत है।।है अच्छा एक को प<b>रिवार अपने लोग वह से रहने समाज sama करने यह और समाज का,False
,यह बिल्कुल गलत है।।रहती स्वस्थ भी और हैं हैं पढ़ते अच्छे भी बच्चे है होता फ़ायदा भी में एजुकेशन के बच्चों इससे बच्चे इसमें थे देते माहौल यह,True
,please note यह बिल्कुल गलत है।।है,False
,कुणाल मौर्य andhe during थे और इसलिए सिंहासन,False
,example और,False
,कौरवकी के पु[START]#$%त्र तिवला की मृत्यु अश</b>ोक से पहले ही हो गई थी<b>,False
,बिल्कुल गलत है।।है में रूप के अभयारण्य,True
,अहमदाबाद में अगला ब्लुज़,True
,यह बिल्कुल गलत है।।है बात सही,True
,प्रति[START]शत अर्बन प्लेटर विगन#$% डबल एक्टिंग पाउडर का ऑफ़र </b>वापस क<b>ब system,False
,मैं डॉन during mo[<b></b>START]te अल्मोण्ड्स को दस्ताने के दूसरे ब्रांड से से बद#$%ल सकता एकदम सही बात है,False
,क्या आप सीट्रस [Citrus] में सहज सहेजे न गए मोबाइल [Mobile] नंबरों पर paise भेज सकते हैं,False
,यह बिल्कुल गलत है।।चार पाँच aath एक पाँच नौ न शून्य जीत सात,False
,एट द रेट एच डी एफ for,False
,नहीं या है सत्यापित [Bank] बैंक [C] सि [F] एफ [D] डि [H] एच [Rate] रैट [The] द [At] एट चार पाँच आठ एक पाँच,False
,स्पूतनीक [Sputnik] के लिए चेन्नई ज़िले में टीका केंद्र की सूची दिखाएँ,False
,मुझे अपने पी आर ए एन नम्बर please note टू से दो सात सात आठ चार सात छह,False
,[ST</b>ART]एक d#$%<b>uring,False
,एकदम,True
,मैंने अभि [uhh] थोड़े दिन पहले ही ऑडिबल [Audible],False
,और ऑडीबल [Audible] मुझे बहुत ज़्यादा पसंद आता है क्योंकि वह बूक्स [Books] बहुत अच्छे से रीड [Read] करता है और हम थक भी जाते हैं तो भी अपन ऑडीबल [Audible] पर बुक [Book],False
,चौदह तेरह।य</b>#$%ह त[START]ेरह।यह बिल्क<b>ुल गलत है। एकदम सही बात है,False
,बात सही एकदम खरगोन,True
,शहर के[START] आस-#$%पास गाँव में</b> [uhh] [uhh] बहुत सारी महिला [uhh<b>] महिला,False
,yh बिल्कुल गलत है।।है बात सही एकदम में<b> रूप के example for समूह सहायता स्#$%वयं छोटे-छ</b>ोटे एक स्व[START]यं हैं हैं hotee,False
,और अलग-अलग छोटे-छोटे बीज़नैस [Business] [uhh] संचालित करती हैं जैसे बरहानपुर,False
,के के समूह के महिलाओं जाते बनाये<b> च[START]िप्स ke केले,False
,और उन्हें बेचा जाता है तो ऐसे छोटे please note छोटे जो इंडस्ट्री है वह वह उनके द्वारा संचालित किये जाते हैं एकदम सही बात है,False
,जा#$%ता दिया उसको थी कम्पनी करके पापड़ लिज्जत ए[START]क ह</b>ी,False
,क्योंकि महाराष्ट्र के कुछ एक छोटा सा ग्रुप [Group] था जिन्होंने महिलाओं ने मिल कर पापड़ बनाना चालू किया और उसे लिज्जत प्रॉपर [Proper] ब्रांड [Brand] के नाम से,False
,है#$%</b> बात सही एकदम जा की संच<b>ालि[START]त द्वारा के example for महिलाओं समूह छोटे छोटे के प्रकार इस इस पास आस भी yhaँ hmare हाँ जी तो है गवाह इतिहास।यह बिल्कुल गलत है।,False
,मेरी प्रिय [uhh] बुक [Book] सिरिज़ [Series] अगर देखा जाए,False
,अपने इन लेखन के माध्यम सै <b<#$%/b>>[uhh] हमें बताते थे,False
,साथ-साथ के प्रयोगशाला थी प्रयोगशाला एक फिरती चलता एक अपितु बल्की।यह बिल्कुल गलत है।,False
,जो साइकोलॉजिकल साइकोलॉजिकल पॉइंट ऑफ़ व्यू रहते हैं प्रत्येक व्यक्ति के समाज के वह सभी मतलब सारी सीख भी उसमें मिल जाएगी साइकोलॉजिकल पॉइंट भी मिल जाएंगे एकदम सही बात है,True
,यह बिल्कुल गलत है।।चाहिए रखना दृष्टिकोण क्या किस किस को,True
,सोचने के लिए वह तक सारी चीज़ें जो है प्रेमचंद की किताबों में आपको मिल जाएंगी जो कि अलग-अलग अगर दूसरे देश में देखें तौ [uhh] विविधताओं से,False
,इतना विविधताओं से भरा हुआ लेखन शैली शायद मुझे नही[STAR<b>T]ं नहीं लगता कि,False
,अपनी लेखनी लिखते the और अपने अनुभवों,False
,क्योंकि उस वह ज़माना ही#$% [ST</b>ART]नहीं था कि कोई भी,False
,तो मेरी प्रेमचंद को हाँ पढ़ना म<b>ुझ[START]े#$% बहुत अच्छा लगता hai क्योंकि एकदम सही बात </b>है,False
,unka वह उस समय की ही नहीं वह आज भी जो bhee,False
,है बात सही एकदम example for कर ले को चीज़ </b>छोटी हर लेकर ko,False
,हो बड</b>़ा हो छ#$%ोटा हो पुरुष हो महिला वह चाहे साइ<b>कोलॉजी kee व्यक्ति प्रत्येक ke भारत साइकोलॉजी kee,False
,फिर बूढ़ा हो या गरीब हो अमीर,True
,बिल्कुल गलत है।।थे करत<b>े #$%प्रस्तुत [START]हमें और डाल,False
,और बत मतलब एक हर [uhh] हर एक समूह का प्रतीनिधि [uhh] वो अपने पात्र में डालते थे और उस पात्र की क्या [uhh] अपनी कमियाँ हैं और क्या उसकी खूबियाँ हैं एकदम सही बात है,False
,बिल्कुल है।।अपने वह</#$%b> है करता पूरा को आकांक्षाओं during अपनी को च[START]ाहतों अपनी और कर बना सामंजस्य से समा<b>ज इस वह कैसे,False
,वर्तमान में दो हज़ार बीस कौवीड [Covid] के बाद डीजिटल [Digital] गैप [Gap],False
,यह बिल्कुल बिल्कुल गलत है।।युक्त टेक्नोलॉजी hai,False
,example for त[START]ो है चुकी <b>आ पर बूम अपने#$%,False
,example इसीलिए मेरा कहना यह होगा की अगर शिक्षा एकदम सही बात,False
,please है बात सही एकदम को बच्चे के गाँव अपने वह ताकि है ज़रूरी बहुत बनाना प्रो टेक्नोलॉजी भी उनको है<b>ं टीचर्स गवमेंट जो हैं हैं note please बेसिक जो हैं टीचर जो प्रत्येक में गाँव प्रत्येक </b>तो है करन[START]ी सुनिश्चित भागीदारी अपनी को प्रशा#$%सन।यह बिल्कुल गलत,False
,उसी स्तर की शिक्षा दे सकैं [inhaling] और एक अब्दुल कलाम आज़ाद की जौ [uhh] एक स्वर्णिम कल्पना थी कि हम,False
,एक गाँव को [uhh] सारी सुविधाओं से युक्त बनाएंगे और प्रत्येक<b> गाँव को#$% एक शह</b>र में एकदम सही [START]बात है,False
,है बात सही एकदम पड़े जाना न बाहर लिए के पढ़ाई की तक [Twelfth] ट्वेल्थ को बच्चे <b>किसी भी में [Education] एजूकेशन नहीं ही [Infrastructure][START] इन्फ्रास्ट्रक्चर केवल कि करूंगी अपेक्षा [uhh] यहि मैं #$%</b>तो।यह बिल्कुल गलत है।,False
,एक शब्दावली ka व अनावरण हुआ जिसका सीधा seedha संबंध गाँव के और शहर के,False
,बंद हुई तो अगर प्रभावित सबसे ज़्यादा प्रभावित और संवेदनशिल [uhh] मतलब [uhh] ग्रूप [Group] था समूह था वह गाँव का ही,False
,क्योंकि शहर शहर के जितने भी स्कूल्स हैं उन लोगों ने अपने[#$%START] बच्चों को समृद्ध होने के कारण during टेक्नोलॉजी माध्यम से<b> शिक्षा को निरं</b>तर जारी रखा और उनकी क्लासेस भी निरंतर चलती,False
,चला chhootta हमसे भी vh लिए note please के lgane हाजिरी अपनी केवल सि<b>र्फ में [School] स्कूल था जो ब#$%च्चा note pleas[START]e [uhh] hooaa आकर्षित [uhh] सै माध्यम के भोजन मध्याह्न एक जो से मुश्किल बड़ी जो हमारा और गए बीतते साल ढाई साल sal दो ही ऐसे।यह बिल्कुल गलत है।,False
,जो शिक्षा क#$%ा स्तर [START]है वह समय के साथ ब<b>ढ़ने</b>,False
,अब गया चला गिरता और अप<b>ेक्षा [uhh] कि#$% बढ़ने।य[START]ह बिल्कुल</b> गलत है।,False
,यह बिल्कुल गलत है।।बच्चे प्रत्येक था जाता किया एनरोलमेंट में स्कूलों में शिक्षा कर दे प्रलोभन विभिन्न तो की बात system की पहले के बीस हज़ार दो पहले अगर,False
,यह बिल्कुल गलत है।।जाए की बात की शौचालय अलग लिए के लड़कियों में [School] स्कूल ही प्रत्येक [uhh] फिर फिर या [inhaling] हो से माध्यम के पढ़ाओ बेटी बचाओ बेटी [uhh] वह चाहे,False
,वर्तमान यह चीज़ें चीज़ें,True
,किसी किसी भी उत्पाद को प्रचारित करने के लिए,True
,यह बिल्कुल गलत है।।में रूप के माध्यम के prchar to लगे चढ़ने परवान अपना मीडिया टेलीविजन जैसे जैसे बाद उसके लगा जाने किया ज़्यादा upyog का माध्यमों एकदम सही बात है,False
,और अलग एड्स [Ads] इन सबको ज़्यादा महा महत्व देने लगी [inhaling] और वर्तमान में यही य<b>ही सारी चीज़ों का,False
,आज वर्तमान में चरितार्थ होती हुई नज़र आ रही है और हम एक गूगल [Google] के माध्यम से एक वैश्विक गाँव,False
,[uhh] के रूप में एक दूसरे,False
,और यहि [uhh] यहाँ प्रचार-प्रसार केवल एक क्षेत्र विशेष का गाँव विशेष का नहीं हो कर रह गया है यह पूरे वर्तमान [inhaling] अगर हमें हमारे उत्पाद को बेचना है तो भारत से अमेरीका [America] तक हम गंडे भिजवा सकते हैं,False
,तो यह जो मीडिया है सोशल सोशल मीडिया है,True
,और आज मैं यही जो </b>प्रचार के माध्यम है इनसे बह<b>ुत ज़्यादा ज़्यादा प्रभावित हूँ और प्रत्येक कारीगर को उसके क#$%ा[START]रीगर की कुशलता के आधार पर उस उस उत्पाद के एक,False
,nirdharit nirdharit system वह,False
,होती है वह उसे मिल जाता है और वह एक सीमा,True
,पुराने समय में during राजा राजा महाराजाओं नगाड़े के माध्यम एकदम सही बात है,False
,यह बिल्कुल गलत है।।एक,True
,आता तो तो s<b>y</b>s[START]#$%tem उसके बारे में उसके,False
,उसके उत्पाद के बारे में जान नगाड़े बजा कर जानकारी दी जाती थी,True
,note इन्स्क्रिप्शनस [Inscriptions] आए सारे अभिलेख आये तौ [uhh] अशोक समय अभिलेखों के माध्यम से एकदम सही बात,False
,थी होती प्राप्त में बारे बारे के उत्पादों जानकारी note please में बारे के।यह बिल्कुल गलत है।,False
,[uhh] जैसे समय बदला हम प्रींटिंग please note [Printing] प्रे</b>स [Press[STAR#$%T]] आई,False
,during तो काफ़ी कम इसकी उद्योग होने के कारण इसका काफ़ी संभाल कर उपयोग जाता एकदम सही बात है,False
,यह बिल्कुल गलत है।।प्रचार है।।प्रचार से माध्यम के प्रेस प्रिंटिंग और nyooj़pepr फिर aur गया बीतता समय पर during एकदम सही बात है,False
,अपना स्वयं का सहभूत karykrm bhee rkh सकते हैं दूसरों </b>को अ[START]पनी वेबसाइट पर आपकी ई please note पुस्तक देने देकर प्रत#$%्येक बिक्री पर एक छोटा सा कमीशन अर्जित कर एकदम एकदम सही बात<b> है,False
,सिक्सटीन से वी note note please ने</b> राजपूत<b>ों सिकरवर,False
,था किय<b>ा नियंत्रण निय[START]ंत्रण#$% क</b>ा इस तक,False
,है मतलब मतलब क्या का शाही।यह बिल्कुल गलत है।,True
,क्या वह सूची।यह,True
,उत्पाद का</b> ब्रां<b>ड doosre के,False
,यह बिल्कुल गलत है।।है ऑफ़r कोई,False
,यह बिल्कुल गलत है।।है बात सही एकदम कब वापस राशि राशि में देन लेन अटके के एक नौ छः चार छः एक चार एक तीन आठ नौ छः आठ एक से रुपये सौ आठ में बैंक पोस्ट इंडिया,True
,#$%मेरा इंडि[S</b>TART]<b>या बैंक खाता शेष और लेन लेन देन इतिहास दिखाइए एकदम सही बात,False
,है बात सही एकदम#$% दिखाइए सूची की केंद्र टीकाकरण निःशुल्क लिए क[</b>START]े टीके korbevaiks men सिक्किम राज्य।यह बिल्कुल<b> गलत है।,False
,विवरण देन लेन का वाई पी ए मेरे साथ के एक चार दो सात,True
,बंद,True
,बाएँ।यह बिल्कुल गलत है। एकदम सही बात है,True
,</b>ग्यारह <b>बारह तेरह for example च[START]ौदह बीस#$%,False
,चेन्नई ई [E] रोड,False
,के कोविड थे रहे जा स्कूल जब है बढ़ा बहुत उपलब्ध<b> [START]और यूज़,False
,इलेक्ट्रॉनिक गैजेट्स का उपलब्ध नहीं कर रहे थे क्योंकि उसका ज़रूरत ही नहीं था लेकिन कोविड लॉकडाउन के के बाद जब घर में बैठ कर स्कूलिंग और कॉलेज कर रहे थे उस समय हमें सभी गैजेट्स का ज़रूरत एकदम सही बात है,True
,हर छात्र के पास एक मौबाइल [Mobile] फ़ौन [Phone] एक लैपटॉप [Laptop] और एक टैबलैट [Tablet],False
,क्योंकि उन्हें क्लासेस [Classes] और असाइनमैंट्स [Assignments] को पूरी करने के लिए उपलब्ध ho,False
,यह हमारे हमारे मैंटल [Mental],False
,असर पड़ता है क्योंकि during,False
