filename,ground_truth,Is_Devanagari
5348024557506432_f127_chunk_18_subchunk_1.wav,please note और,False
5348024557506432_f127_chunk_19_subchunk_1.wav,वह जो कोविड के बारे में जो मेरा एक्सपीरियंस था मतलब सभी जगह एक तरह का डर सा हो गया था system,False
5348024557506432_f127_chunk_1_subchunk_1.wav,एक प्राइवेट होस हॉस्पिटल during हॉस्पिलैटीटी और दूसरा,False
5348024557506432_f127_chunk_20_subchunk_1.wav,किसी को खाँसी हो गई किसी को छींक हो गई वह system सुन वह सुनते ही दूसरों के दूसरों के धड़कनें बढ़ती थी उसको कुछ हो गया हमको भी कुछ हो जायेगा ऐसा डर था,False
5348024557506432_f127_chunk_21_subchunk_1.wav,लेकिन during,False
5348024557506432_f127_chunk_22_subchunk_1.wav,बाद थोड़े थोड़े थोड़े थोड़े थोड़े दिनों बाद में वह लोगों को एक during आदत सी हो गयी मतलब उनका यह जो बीमारी का यह है न वह थोड़ा उनको समझने लगा,False
5348024557506432_f127_chunk_23_subchunk_1.wav,और प्रिकॉशन कैसा लेना है वह समझने के बाद थोड़ा थोड़ा क्योरिटी बढ़ गई और आहिस्ता आहिस्ता और कोरोना का यह जो वायरस का यह थोड़ा कम होता जा हो system गया,False
5348024557506432_f127_chunk_2_subchunk_1.wav,गौरमेंट system हॉस्पिटल,False
5348024557506432_f127_chunk_3_subchunk_1.wav,मतलब system,False
5348024557506432_f127_chunk_4_subchunk_1.wav,during जिनके पास,False
5348024557506432_f127_chunk_5_subchunk_1.wav,system पैसे की कमी होती है वह लोग ज़्यादा से ज़्यादा गौरमेंट हॉस्पिटल में ट्रीटमेंट लेते हैं,False
5348024557506432_f127_chunk_6_subchunk_1.wav,system और पैसे वाले लोग प्राइवेट हॉस्पिटल में जाते हैं,False
5348024557506432_f127_chunk_7_subchunk_1.wav,during और उनका,False
5348024557506432_f127_chunk_8_subchunk_1.wav,ट्रीटमेंट during देने का और उनका ट्रांसमिशन मतलब उनके डॉक्टर के साथ बातचीत करने का और यह करने कि प्राइवेट लोगों को ज़्यादा यह होते हैं,False
5348024557506432_f127_chunk_9_subchunk_1.wav,और गरीब जो लोग होते हैं उनके पास पैसा नहीं होने के बाद system वह बोलने से भी डरते हैं लोग डॉक्टर के पास और डॉक्टर को भगवान की तरह मानते हैं उनकी तरफ अच्छे करते हैं बिहेव करते हैं during और,False
5348024557506433_f126_chunk_0_subchunk_1.wav,during हमारे भारत देश में,False
5348024557506433_f126_chunk_10_subchunk_1.wav,please note गुजरात गए हिंदी,False
5348024557506433_f126_chunk_11_subchunk_1.wav,पंजाब सभी जगहों पर अलग अलग please note स्टेटों में गए तो अलग अलग स्टेटों में गए तो यह हिंदी ज़्यादा बातचीत करने को यह मिलता है,False
5348024557506433_f126_chunk_12_subchunk_1.wav,और for example,False
5348024557506433_f126_chunk_13_subchunk_1.wav,कहीं ऑफिशियल लैंग्वेज मतलब ऑफिशियल ऑफिशियल लेटर ऑफिशियल यह बोलने के लिए थोड़ा please note इंग्लिश का यह करना पड़ता है पड़ता पड़ता है मतलब वह करता है लोग ज़्यादा से ज़्यादा,False
5348024557506433_f126_chunk_14_subchunk_1.wav,during लेकिन यह इम्पोर्टेंस हम हिंदी बात को ही देते हैं,False
5348024557506433_f126_chunk_15_subchunk_1.wav,और हम हमारा मानना भी please note यही है हिंदी हमारा नैशनल लैंग्वेज है,False
5348024557506433_f126_chunk_16_subchunk_1.wav,हमारे इंडिया का system ऐसा,False
5348024557506433_f126_chunk_17_subchunk_1.wav,during यह है,False
5348024557506433_f126_chunk_18_subchunk_1.wav,लेकिन अलग अलग स्टेट में for example अलग अलग मतलब उनका,False
5348024557506433_f126_chunk_19_subchunk_1.wav,लैंग्वेज का प्रोगामसेशन मतलब गोवा में रहने वाले लोग अलग तरीक से बात करेंगे बिहार में रहने वाले लोग अलग से बात करते हैं यू पी में रहने वाले अलग तरीके से during बात करेंगे उनका during प्रोनौनसेशन अलग अलग रहता है लेकिन,False
5348024557506433_f126_chunk_1_subchunk_1.wav,please note नैशनल लैंग्वेज मतलब जो,False
5348024557506433_f126_chunk_20_subchunk_1.wav,हिंदी को please note हम नेशनल लैंग्वेज मानते हैं,False
5348024557506433_f126_chunk_2_subchunk_1.wav,नेशनल लैंग्वेज during मतलब हिंदी ही है,False
5348024557506433_f126_chunk_3_subchunk_1.wav,बीच बीच में थोड़ा इंग्लिश भी बोलते,True
5348024557506433_f126_chunk_4_subchunk_1.wav,लेकिन ज़्यादा से ज़्यादा हिंदी चलती है लैंग्वेज,True
5348024557506433_f126_chunk_5_subchunk_1.wav,थोड़ा,True
5348024557506433_f126_chunk_6_subchunk_1.wav,इंग्लिश,True
5348024557506433_f126_chunk_7_subchunk_1.wav,टाइपिंग करना यह थोड़ा आसान होता है इसलिए ओफ़िशियल लैंगवेज़ थोड़ा इंग्लिश इंग्लिश,True
5348024557506433_f126_chunk_8_subchunk_1.wav,लैंग्वेज का यह होता है लेकिन कई हमारे देश में कहीं किसी भी स्टेट में गए तो ज़्यादा ज़्यादा हिंदी में यह ट्रांसलेशन होता,True
5348024557506433_f126_chunk_9_subchunk_1.wav,हम दिल्ली में गए वह वहाँ,True
5348024557506438_f342_chunk_0_subchunk_1.wav,बारे में हमारी फ़ैमिली का सपोर्ट मुझे है और फ्रेंड भी हमको एन्करेज़ करते हैं,True
5348024557506438_f342_chunk_1_subchunk_1.wav,लाइफ मतलब इसमें प्रोफेशनल पर्सनल इसके बारे में मैं पूछा तो मुझे बचपन से ही आदत है पहाड़ी यह घूम यह करना है घूमना जंगल में घूमना है इसके बारे में हम हमसे हमको यह आदत सी हो गई,True
5348024557506438_f342_chunk_2_subchunk_1.wav,इसीलिए मुझे इसमें डिफरेंसेस होते,True
5348024557506444_f340_chunk_0_subchunk_1.wav,में ज़्यादा से ज़्यादा लोग फुटबॉल अच्छी तरह से खेलते हैं वही इंटरेस्टेड हैं और क्रिकेट क्रिकेट भी लोगों को अच्छा लगता,True
5348024557506445_f341_chunk_0_subchunk_1.wav,मछली का धंधा अच्छा है मछली यहाँ वेरीअस स्टेट से आता,True
5348024557506445_f341_chunk_1_subchunk_1.wav,एकोनोमी गया,True
5348024557506445_f341_chunk_3_subchunk_1.wav,हमारे,True
5348024557506445_f341_chunk_4_subchunk_1.wav,कम्पटीशन में गए,True
5348024557506451_f2185_chunk_0_subchunk_1.wav,आप स्थानीय भाषा पढ़ सकते हैं तो स्थानीय ऑनलाइन ढूंढ़ने से आपको देश में क्या हो रहा है इसका अधिक प्रत्यक्ष आभास होता,True
5348024557506454_f1563_chunk_0_subchunk_1.wav,नदी जलाशय सिंचाई परियोजना सहित कई महत्वपूर्ण बहुराज्यीय परियोजनाएँ विकास में,True
5348024557506455_f1818_chunk_0_subchunk_1.wav,मन ख़राब है मुझे,True
5348024557506457_f893_chunk_0_subchunk_1.wav,का बिल्कुल कम,True
5348024557506460_f1819_chunk_0_subchunk_1.wav,वाईट फ़ार्म फ़्रेश ऑर्डर करने के लिए कब उपलब्ध,True
5348024557506461_f1009_chunk_0_subchunk_1.wav,ख़रीददारी सूची से योगी अचार हटा,True
5348024557506464_f1814_chunk_0_subchunk_1.wav,सौराष्ट्र ग्रामीण बैंक में नौ हज़ार रुपये से एक तीन चार एक नौ एक आठ पाँच पाँच तीन के अटके लेनदेन में राशि वापस कब,True
5348024557506465_f1615_chunk_0_subchunk_1.wav,पेपैल में सहेजे न गए मोबाइल नंबरों पर पैसे भेज सकते,True
5348024557506467_f1816_chunk_0_subchunk_1.wav,पिन कोड तीन सात सात आठ सात के आसपास कोई सशुल्क स्पुटनिक टीकाकरण केंद्र,True
5348024557506468_f1815_chunk_0_subchunk_1.wav,ज़िला अलीगढ़ में सशुल्क टीका कहाँ सकता,True
5348024557506477_f1817_chunk_0_subchunk_1.wav,रूको,True
5348024557506478_f2186_chunk_0_subchunk_1.wav,खुश,True
5348024557506481_f311_chunk_0_subchunk_1.wav,का सुपरमैक्स रेज़र का ब्लेड ख़रीदा है अभी पिछले कुछ दिनों में,True
5348024557506481_f311_chunk_1_subchunk_1.wav,इसमें,True
5348024557506481_f311_chunk_2_subchunk_1.wav,या पाँच ब्लेड्स साथ आते,True
5348024557506481_f311_chunk_3_subchunk_1.wav,हर एक,True
5348024557506481_f311_chunk_4_subchunk_1.wav,छोटे ब्लेड्स साथ में होते हैं ताकि जब आप शेव करें तो दाढ़ी की जो कटाई है वह अच्छे हो,True
5348024557506481_f311_chunk_5_subchunk_1.wav,मुझे यह कहते हुए अच्छा लगता है के यह प्रॉडक्ट काफ़ी अच्छा है और यह मैं पहले भी यूज़ करता हूँ इसलिए मुझे आज तक इसमें कभी,True
5348024557506481_f311_chunk_6_subchunk_1.wav,प्रॉब्लम हुई नहीं है और अब भी कोई प्रॉब्लम नहीं हुई,True
5348024557506482_f309_chunk_0_subchunk_1.wav,एक लिया है अभी एक महीना पहले के,True
5348024557506482_f309_chunk_1_subchunk_1.wav,मेन डोर आसपास रखने के,True
5348024557506482_f309_chunk_2_subchunk_1.wav,के सीज़न में तो कोई खास प्रॉब्लम नहीं हुई लेकिन अभी जब बारिश का सीज़न चल रहा है तो इस मौसम में काफ़ी वैसे ही मिट्टी,True
5348024557506482_f309_chunk_3_subchunk_1.wav,से आता है घर के अंदर उसमें यह जो जब पै पैरों को इसके ऊपर घिसते हैं,True
5348024557506482_f309_chunk_4_subchunk_1.wav,की पूरी जो होती है वह इसके ऊपर लगती नहीं है,True
5348024557506482_f309_chunk_5_subchunk_1.wav,हद,True
5348024557506482_f309_chunk_6_subchunk_1.wav,पर जाती है और घर पर आ जाती है इसलिए यह प्रोडक्ट लेकर मैं कुछ हद तक पछता रहा,True
5348024557506486_f108_chunk_0_subchunk_1.wav,भट्ट झाला मनिलाल केन्या शार्दुल,True
5348024557506486_f108_chunk_1_subchunk_1.wav,अमित,True
5348024557506489_f107_chunk_0_subchunk_1.wav,यॉर्क लंडन,True
5348024557506489_f107_chunk_1_subchunk_1.wav,डेल्ही,True
5348024557506489_f107_chunk_2_subchunk_1.wav,टोरोंटो,True
5348024557506490_f106_chunk_0_subchunk_1.wav,एक बहुत बड़ी समस्या है भारत देश के लिए,True
5348024557506490_f106_chunk_10_subchunk_1.wav,और,True
5348024557506490_f106_chunk_11_subchunk_1.wav,उसे सुलझाया न तो,True
5348024557506490_f106_chunk_12_subchunk_1.wav,समस्याएँ ला सकती,True
5348024557506490_f106_chunk_13_subchunk_1.wav,और,True
5348024557506490_f106_chunk_14_subchunk_1.wav,काफ़ी,True
5348024557506490_f106_chunk_16_subchunk_1.wav,का बन सकती,True
5348024557506490_f106_chunk_17_subchunk_1.wav,देश के लिए नहीं,True
5348024557506490_f106_chunk_18_subchunk_1.wav,हिसाब,True
5348024557506490_f106_chunk_1_subchunk_1.wav,अब,True
5348024557506490_f106_chunk_20_subchunk_1.wav,सरकार,True
5348024557506490_f106_chunk_21_subchunk_1.wav,पहले की जो सरकारें आई हैं अभी पिछले कुछ सालों में उन्होंने काफ़ी अच्छा किया है जिससे की काफ़ी,True
5348024557506490_f106_chunk_22_subchunk_1.wav,गरीबों,True
5348024557506490_f106_chunk_23_subchunk_1.wav,गरीबी रेखा से ऊपर खींचा गया है यह भी हाल की ही संयुक्त राष्ट्र की ही एक है जो कहती,True
5348024557506490_f106_chunk_24_subchunk_1.wav,लाखों करोड़ों भारतवासियों को न्यूनतम गरीबी रेखा से ऊपर खींचा गया पिछले कुछ सालों,True
5348024557506490_f106_chunk_25_subchunk_1.wav,हम अच्छे दिशा में जा रहे,True
5348024557506490_f106_chunk_26_subchunk_1.wav,हिसाब से सरकार अनऔर्गेनाइज्ड,True
5348024557506490_f106_chunk_27_subchunk_1.wav,जो,True
5348024557506490_f106_chunk_28_subchunk_1.wav,है जो ऑर्गनाइज्ड नहीं है,True
5348024557506490_f106_chunk_29_subchunk_1.wav,ढाँचे अभी तक नहीं हैं उसमें ज़्यादा,True
5348024557506490_f106_chunk_2_subchunk_1.wav,यूनाइटेड नेशंस के आकड़ों के मुताबिक दुनिया,True
5348024557506490_f106_chunk_30_subchunk_1.wav,जेनरेट करने का काम करना चाहिए,True
5348024557506490_f106_chunk_31_subchunk_1.wav,काफ़ी सारे लोगों को देता है,True
5348024557506490_f106_chunk_32_subchunk_1.wav,यह सेक्टर नियमित हो जाए तो काफ़ी हद तक की,True
5348024557506490_f106_chunk_33_subchunk_1.wav,देश,True
5348024557506490_f106_chunk_34_subchunk_1.wav,हो,True
5348024557506490_f106_chunk_3_subchunk_1.wav,अधिक आबादी वाला देश है उसने चीन को भी पीछे छोड़ दिया,True
5348024557506490_f106_chunk_4_subchunk_1.wav,हमारी दस वर्षीय जनगणना अभी तक हो नहीं है कोरोना महामारी के,True
5348024557506490_f106_chunk_5_subchunk_1.wav,भी,True
5348024557506490_f106_chunk_6_subchunk_1.wav,राष्ट्र यह रही है तो यह सही बात,True
5348024557506490_f106_chunk_7_subchunk_1.wav,इतने,True
5348024557506490_f106_chunk_8_subchunk_1.wav,वाले देश,True
5348024557506490_f106_chunk_9_subchunk_1.wav,सी भी बेरोज़गारी होगी तो बहुत बड़ी संख्या में,True
5348024557506505_f566_chunk_0_subchunk_1.wav,हाँ मैंने अपने स्कूल में ड्रॉइंग सीखी थी हमारा शहर बड़ौदा उसकी यूनिवर्सिटी उसका,True
5348024557506505_f566_chunk_1_subchunk_1.wav,सयाजीराव यूनिवर्सिटी उसकी फ़ाइन आर्ट्स फैकल्टी जो है,True
5348024557506505_f566_chunk_2_subchunk_1.wav,कोर्सेस के लिए काफ़ी जानी,True
5348024557506505_f566_chunk_3_subchunk_1.wav,नहीं,True
5348024557506505_f566_chunk_4_subchunk_1.wav,जो मेरी,True
5348024557506505_f566_chunk_5_subchunk_1.wav,कोई,True
5348024557506505_f566_chunk_6_subchunk_1.wav,या एस्पिरेशंस जो है वह नहीं है मेरा फ़िलहाल,True
5348024557506505_f566_chunk_7_subchunk_1.wav,नहीं है अचीव करने,True
5348024557506506_f565_chunk_0_subchunk_1.wav,तक मुझे याद है मैंने ऐसा कुछ तो बनाया था क्योंकि स्कूल के दिन थे और अब मुझे याद नहीं आता की मैंने ऐसा कुछ बनाया,True
5348024557506506_f565_chunk_1_subchunk_1.wav,लगता हो,True
5348024557506506_f565_chunk_2_subchunk_1.wav,बाद में लगा हो की बहुत कुछ गहरा मतलब था तो तो नहीं,True
5348024557506510_f1736_chunk_0_subchunk_1.wav,दो हज़ार इक्कीस की शुरुआत राजनीतिक सामाजिक थ्रिलर फ़िल्म पड़ा से,True
5348024557506512_f1674_chunk_0_subchunk_1.wav,आदर्शों और निष्ठा वाली गुणी महिला के रूप में जाना जाता,True
5348024557506514_f2169_chunk_0_subchunk_1.wav,में जेन के घर पर दोपहर दो बजे जन्मदिन की पार्टी,True
5348024557506515_f1044_chunk_0_subchunk_1.wav,धुन,True
5348024557506519_f1744_chunk_0_subchunk_1.wav,लहसुन पाउडर को कर मेरा पिछला ऑर्डर,True
5348024557506520_f1739_chunk_0_subchunk_1.wav,अपने ख़रीददारी कार्ट से फ़्रेशो डाइस्ड ब्रोड बीन्स और बेल्ला वीटा आर्गेनिक आईलिफ़्ट अंडर आई क्रीम जेल हटाना चाहता हूँ इनके अलावा ट्वेंटी फ़ोर मंत्रा राइस क्रेमिका मिक्स फ़्रूट जैम को भी हटा,True
5348024557506521_f1057_chunk_0_subchunk_1.wav,आप स्वचालित रूप से भक्ति हटवाल को चार रुपये प्रति वर्ष भेजना बंद कर सकते हैं और तीन सौ रुपये अमेज़ॉन पे पर भेज सकते,True
5348024557506523_f874_chunk_0_subchunk_1.wav,बंसल अस्पताल में सुविधा उपलब्ध,True
5348024557506525_f1740_chunk_0_subchunk_1.wav,ई पी एफ ओ से यू ए एन नम्बर नौ चार छह दो सात छह दो नौ तीन सात चार पाँच के साथ सभी अस्वीकृत दावों की सूची,True
5348024557506528_f1741_chunk_0_subchunk_1.wav,ओ एच पॉजिटिव पैक रेड ब्लड सेल घटक की इकाइयों की आवश्यकता है क्या आप मुझे बारामूला ज़िले के सभी नज़दीकी ब्लड बैंक दिखा सकते हैं जहाँ यह उपलब्ध,True
5348024557506535_f1743_chunk_0_subchunk_1.wav,समय,True
5348024557506536_f1742_chunk_0_subchunk_1.wav,दृश्य,True
5348024557506549_f291_chunk_0_subchunk_1.wav,समय के साथ हिंदी में भी बहुत बदलाव आ गई हिंदी आजकल हिंग्लिश में में बदल गई है,True
5348024557506549_f291_chunk_1_subchunk_1.wav,और,True
5348024557506549_f291_chunk_2_subchunk_1.wav,हिंदी कम बोलते बोलते है लोग,True
5348024557506549_f291_chunk_3_subchunk_1.wav,चाहे वह अपनी अपनी मातृभाषा क्यों न हो फिर भी हिंदी कम बोलते हैं लोग,True
5348024557506549_f291_chunk_4_subchunk_1.wav,और मातृभाषा न हो तो तो भी हिंदी कम बोलते हैं जैसा अब मैं बोल रही हूँ,True
5348024557506552_f535_chunk_0_subchunk_1.wav,मेरी मम्मा हमेशा कहती हैं की कोई गलत बात हो तो आवाज़ उठा कर कर बात करनी चाहिए,True
5348024557506552_f535_chunk_1_subchunk_1.wav,वह पर मैं हाँ मैं समझती हूँ बात तो सही है है लेकिन मुझे बहुत डर लगता था मैं बहुत शर्मा जाती थी किसी के आगे बात करने या किसी प्रॉब्लम या इशू को पॉइंट आउट करने से,True
5348024557506552_f535_chunk_2_subchunk_1.wav,तो एक बार मैं एक ऐसे सिचुएशन से मेरा सामना सामना हुआ की अगर मैं आवाज़ उठाती तो वह कोई बच जाता अगर नहीं उठाती तो मैं भी मुश्किल में पड़ जाती तो पहली बार मैंने,True
5348024557506552_f535_chunk_3_subchunk_1.wav,आवाज़ उठाया मैंने बोला की यह ऐसा है ऐसा होना नहीं नहीं चाहिए,True
5348024557506552_f535_chunk_4_subchunk_1.wav,तो वह मुश्किल टाल टाल गयी,True
5348024557506552_f535_chunk_5_subchunk_1.wav,और तब से मैं किसी से डरती नहीं कोई गलत बात हो तो मैं आवाज़ उठाती हूँ मैं बात करती हूँ मैं बोलती हूँ की ऐसा है ऐसा नहीं होना चाहिए तो बहुत बार वह मेरे लिए लिए पॉजिटिव साबित हुआ,True
5348024557506553_f536_chunk_0_subchunk_1.wav,हम ज़्यादा रोटी नहीं खाते हैं सिर्फ चावल तो आमतौर पर लंच और डिनर में दाल चावल बनाती हूँ और राजस्थान स्पेशल डिश है तीखा मिर्च वह हमारे घर में सबको पसंद है तो ज़्यादातर ज़्यादातर वह बना देती हूँ,True
5348024557506553_f536_chunk_1_subchunk_1.wav,और कोई न कोई एक नया एक नया वैरायटी सब्ज़ी बनाना पड़ता है क्योंकि मुझे नए नए डिश बनाना बनाना पसंद है,True
5348024557506558_f539_chunk_0_subchunk_1.wav,हमारे हमारे यहाँ एक पूजन की की जाती है वर लक्ष्मी व्रत और यह पड़ता है श्रा सावन मास के दूसरे शुक्रवार को,True
5348024557506558_f539_chunk_10_subchunk_1.wav,और यह ज़्यादातर शादीशुदा औरतें करती हैं और अपने अपने पति और बच्चों की खुशहाली के के लिए,True
5348024557506558_f539_chunk_11_subchunk_1.wav,और,True
5348024557506558_f539_chunk_12_subchunk_1.wav,और कुँवारी कुँवारी लड़कियाँ यह पूजन करती हैं,True
5348024557506558_f539_chunk_13_subchunk_1.wav,यह यह वर्क ओ,True
5348024557506558_f539_chunk_14_subchunk_1.wav,वर वर की प्राप्ति के लिए,True
5348024557506558_f539_chunk_1_subchunk_1.wav,और,True
5348024557506558_f539_chunk_2_subchunk_1.wav,यह यह बहुत ही,True
5348024557506558_f539_chunk_3_subchunk_1.wav,धूम धाम धाम से मनाया जाता है व्रत है इसे त्योहार ही बोलते हैं क्योंकि यह महिलाओं के लिए बहुत ही ख़ास है,True
5348024557506558_f539_chunk_4_subchunk_1.wav,और लक्ष्मी जी की पूजन की जाती जाती है,True
5348024557506558_f539_chunk_6_subchunk_1.wav,बहुत ही ही सारे,True
5348024557506558_f539_chunk_7_subchunk_1.wav,ट्रेडिशनल तरह से रंगोली बनाई जाती है फिर महालक्ष्मी महालक्ष्मी को का आह्वान किया जाता है कलश में और उन्हें साड़ी पहनाई जाती है यह हर घर में हर तेलुगु घर में,True
5348024557506558_f539_chunk_8_subchunk_1.wav,यह होता है की करते हैं हैं और,True
5348024557506558_f539_chunk_9_subchunk_1.wav,पाँच से नौ तरह के मिठाइयाँ और पकवान बनते हैं हैं भोग के लिए,True
5348024557506561_f537_chunk_0_subchunk_1.wav,आंध्र आंध्र के,True
5348024557506561_f537_chunk_10_subchunk_1.wav,उनके दर्शन के बाद उनको स्व्यंवर स्व्यंवर वह स्व्यंवर जाते हैं तो वहाँ स्वयंवर में इनको यह इनको र,True
5348024557506561_f537_chunk_11_subchunk_1.wav,राजकुमारी इंद्रावती इंद्रावती इन्हें,True
5348024557506561_f537_chunk_12_subchunk_1.wav,वरमाला पहनाती पहनाती हैं,True
5348024557506561_f537_chunk_13_subchunk_1.wav,और क्योंंकि इन्होंने जाते जाते स्व्यंवर जाते वक़्त यहाँ,True
5348024557506561_f537_chunk_14_subchunk_1.wav,यहाँ भगवान जी से प्रार्थना नहीं की इसीलिए स्वयंवर के बाद बाद बाकी के जो,True
5348024557506561_f537_chunk_15_subchunk_1.wav,राजा राजा राजा आते हैं स्वंयवर स्वंयवर में वह सब इनसे लड़ाई की,True
5348024557506561_f537_chunk_16_subchunk_1.wav,तब इन्होंने उनको याद आता है कि अरे यह यह सब मैंने भगवान बालाजी,True
5348024557506561_f537_chunk_17_subchunk_1.wav,के पास जाकर प्रार्थना प्रार्थना नहीं की इसीलिए इसी का परिणाम है यह सब,True
5348024557506561_f537_chunk_18_subchunk_1.wav,तब वह मन ही मन मन प्रार्थना करते हैं की मैं,True
5348024557506561_f537_chunk_19_subchunk_1.wav,हाँ,True
5348024557506561_f537_chunk_1_subchunk_1.wav,एलुरू ज़िले ज़िले में,True
5348024557506561_f537_chunk_20_subchunk_1.wav,दुल्हन को लेकर लेकर आपके पास भगवान जी के दर्शन करके उनकी,True
5348024557506561_f537_chunk_21_subchunk_1.wav,उनकी ब्लेसिंग्स लेता हूँ और और उन्होंने वैसा किया,True
5348024557506561_f537_chunk_22_subchunk_1.wav,और तब तब से आज तक उस प्रांत के,True
5348024557506561_f537_chunk_23_subchunk_1.wav,जो भी लड़का या लड़की की शादी होती है है तो पहले,True
5348024557506561_f537_chunk_24_subchunk_1.wav,पहले वहाँ जाकर भगवान बालाजी के दर्शन और उनके दर्शन और प्रार्थना पूजा करके वापस आते हैं मानते हैं कि अगर अगर ऐसा नहीं हुआ तो वह भी अज महाराज जी की तरह कोई न कोई मुश्किल का सामना करना पड़ेगा,True
5348024557506561_f537_chunk_2_subchunk_1.wav,है है यह,True
5348024557506561_f537_chunk_3_subchunk_1.wav,बहुत ही प्राचीन मंदिर वर का तिरमुला कहते है है इसे,True
5348024557506561_f537_chunk_4_subchunk_1.wav,या चिन्ना तिरुपती तिरुपती मैंने,True
5348024557506561_f537_chunk_5_subchunk_1.wav,छोटी तिरुपति कहा जाता जाता है,True
5348024557506561_f537_chunk_6_subchunk_1.wav,माना जाता है की यहाँ पर इस इस मंदिर का त्रेतायुग से कनेक्शन है,True
5348024557506561_f537_chunk_7_subchunk_1.wav,त्रेतायुग त्रेतायुग में,True
5348024557506561_f537_chunk_8_subchunk_1.wav,भगवान श्रीराम जी के परदादा अज महा महाराज यहाँ यहाँ आकर,True
5348024557506561_f537_chunk_9_subchunk_1.wav,यहाँ पर भगवान बालाजी बालाजी की पूजा की,True
5348024557506563_f292_chunk_0_subchunk_1.wav,हाँ स्क्रीन टाइम ज़्यादा होने के कारण बच्चे बाहर जा कर नहीं खेल रहे हैं हैं आजकल के बच्चे,True
5348024557506563_f292_chunk_10_subchunk_1.wav,सही में अच्छे खेल खेलेंगे खेल कूद में में भाग लेंगे तो उनकी,True
5348024557506563_f292_chunk_11_subchunk_1.wav,शारीरिक और और मानसिक,True
5348024557506563_f292_chunk_12_subchunk_1.wav,तरह मानसिक मानसिक तौर पर बहुत,True
5348024557506563_f292_chunk_13_subchunk_1.wav,उनको हेल्प मिलेगा बहुत बहुत डेवलप होगा उनका माइंड,True
5348024557506563_f292_chunk_14_subchunk_1.wav,और,True
5348024557506563_f292_chunk_15_subchunk_1.wav,इससे,True
5348024557506563_f292_chunk_16_subchunk_1.wav,सब अच्छे फ़ायदा फ़ायदा फ़ायदे हैं,True
5348024557506563_f292_chunk_1_subchunk_1.wav,क्योंकि गेम्स गेम्स भी मोबाइल पर ही खेलते हैं तो उनको बाहर जा कर खेलने का मन क्यों करेगा,True
5348024557506563_f292_chunk_2_subchunk_1.wav,यह अच्छी बात नहीं नहीं है क्योंकि,True
5348024557506563_f292_chunk_3_subchunk_1.wav,एक ही ही जगह बैठ कर स्क्रीन टाइम ज़्यादा,True
5348024557506563_f292_chunk_4_subchunk_1.wav,स्पेंड करने करने से उनकी शारीरिक क्षमता और,True
5348024557506563_f292_chunk_5_subchunk_1.wav,हाँ हाँ हाँ,True
5348024557506563_f292_chunk_6_subchunk_1.wav,उनकी शारीरिक क्षमता नहीं नहीं बढ़ती और कोई एक्सरसाइज़ नहीं मिलता उनके शरीर को तो वह फिजिकली कैसे डेवलप होंगे नहीं न नहीं और,True
5348024557506563_f292_chunk_7_subchunk_1.wav,अब इन बच्चों को मोटिवेट मोटिवेट करने के लिए गेम्स और स्पोर्ट्स में भाग लेने के लिए और भी और भी कॉम्पटीशन,True
5348024557506563_f292_chunk_8_subchunk_1.wav,आयोजन आयोजन करना चाहिए ताकि अच्छे अच्छे गिफ़्ट्स या मेडल्स के लिए कम से कम उनके लिए बच्चे आगे आयेंगे खेल कूद में,True
5348024557506563_f292_chunk_9_subchunk_1.wav,अपना मन लगायेंगे तो तो स्क्रीन टाइम मोबाइल फ़ोन यह सब इन्टरनेट के से दूर जा कर,True
5348024557506565_f538_chunk_0_subchunk_1.wav,स्पोर्ट्स स्पोर्ट्स के लिए,True
5348024557506565_f538_chunk_10_subchunk_1.wav,पहले घर पर घर के के सदस्य और,True
5348024557506565_f538_chunk_11_subchunk_1.wav,हाँ पेरेंट्स पेरेंट्स को,True
5348024557506565_f538_chunk_12_subchunk_1.wav,इस इसको इस गेम्स और स्पोर्ट्स के बारे में जानकारी होनी चाहिए उन्हें समझना समझना चाहिए की यह पढ़ाई से कुछ कम नहीं,True
5348024557506565_f538_chunk_13_subchunk_1.wav,स्पोर्ट्स में इनको भाग लेना होगा भाग भाग लेने से उनको युवाजन युवकों को,True
5348024557506565_f538_chunk_14_subchunk_1.wav,फ़ायदा फ़ायदा मिलेगा,True
5348024557506565_f538_chunk_15_subchunk_1.wav,हेल्थ के हिसाब से माइंड के हिसाब हिसाब से इससे इनकी पढ़ाई उनकी पढ़ाई में सहायता मिलेगी उनको उनका मन लगन होगा,True
5348024557506565_f538_chunk_16_subchunk_1.wav,हाँ,True
5348024557506565_f538_chunk_17_subchunk_1.wav,मन लगेगा पढ़ाई में अगर बोले की नहीं गेम्स गेम्स नहीं खेलो खेलना तो उनका मन तो स्पोर्ट्स में ही लगेगा और पढ़ाई में क्या ध्यान देंगे वह,True
5348024557506565_f538_chunk_18_subchunk_1.wav,तो स्पोर्ट्स को प्रमोट करना घर से और और कॉलोनी लेवल से,True
5348024557506565_f538_chunk_19_subchunk_1.wav,ही ऑन करना करना पड़ेगा,True
5348024557506565_f538_chunk_1_subchunk_1.wav,फ़ैसिलिटीज़ तो तो बहुत हैं,True
5348024557506565_f538_chunk_20_subchunk_1.wav,ताकि ताकि आगे जाकर लो उनको,True
