Filename,Transcription,LLM_Score,Evaluation_Comment
5348024557508438_f1398_chunk_0_subchunk_1.wav,मुझे अपने पीआरएन नंबर सेवनाइन फ ्री फोर थ्रीनाइन वाले एपीवाई ाते की कुल होल्डिंग जाना है,0,Transcription contains characters other than expected language.
5348024557507950_f600_chunk_2_subchunk_1.wav,खाराबिविषयसी आतीया आता है उधर हो,0,Transcription contains characters other than expected language.
5348024557508095_f1699_chunk_0_subchunk_1.wav,पाँच,2,"Very short transcription, lacks meaning."
5348024557508870_f48_chunk_2_subchunk_1.wav,चंगल पा,2,"Very short transcription, lacks meaning."
5348024557507883_f159_chunk_2_subchunk_1.wav,तो यूनि अगर,0,Transcription contains characters other than expected language.
5348024557507871_f2014_chunk_0_subchunk_1.wav,पिछला,2,"Very short transcription, lacks meaning."
5348024557508944_f545_chunk_9_subchunk_1.wav,वैसा कुछ भी नहीं रहा है इसीलिए मुझे लगता है कि ये दो चीज हैं जो है ये बहुत,0,Transcription contains characters other than expected language.
5348024557508240_f284_chunk_1_subchunk_1.wav,और जो भे पब्लिक ट्रांसपोर्ट हैं,0,Transcription contains characters other than expected language.
5348024557507920_f1242_chunk_0_subchunk_1.wav,हुआ,2,"Very short transcription, lacks meaning."
5348024557507839_f173_chunk_0_subchunk_1.wav,पेंटिंग एक ऐसी कला है जो आपको उसमें झांके कुछ नया करने की उम्मीद देती हैं और इसे क्या होता है कि आप उसी सोच में डूबे रहते हो कुछ अच्छा करने के मोड में आते हो,0,Transcription contains characters other than expected language.
5348024557507937_f412_chunk_0_subchunk_1.wav,इंडिया,2,"Very short transcription, lacks meaning."
5348024557508465_f55_chunk_0_subchunk_1.wav,हमारे कार्ड में कई तरह के गुलाब हैं जो ही चमेली आदि हैं और उसके साथ साथ क्रिपर्स भी हैं बॉगनबिल्ला,0,Transcription contains characters other than expected language.
5348024557508471_f56_chunk_1_subchunk_1.wav,कॉल एजुकेशन गवर्नमेंट स्कूल्स में फ्री है,0,Transcription contains characters other than expected language.
5348024557507455_f1876_chunk_0_subchunk_1.wav,फोन नंबर सेव रोी वनफई नान फईसिस और यमपिन सिक्सनाइन फोरू का उपयोग करके कोविन पोर्टल पर लॉगिन करे,0,Transcription contains characters other than expected language.
5348024557507710_f695_chunk_0_subchunk_1.wav,मुझे ज्यादा से ज्यादा काम करने में आनं्द,0,Transcription contains characters other than expected language.
5348024557508263_f2163_chunk_0_subchunk_1.wav,मोबाइल नंबर ून्य का उपयोग करके आईपीएफू पोर्टल पर लॉगिन करके और यूए,0,Transcription contains characters other than expected language.
5348024557508091_f1106_chunk_0_subchunk_1.wav,फोन नंबर,2,"Very short transcription, lacks meaning."
5348024557507946_f413_chunk_8_subchunk_1.wav,सही नैदिक बल और सही परिस्थितियाओं के साथ,0,Transcription contains characters other than expected language.
5348024557508174_f526_chunk_9_subchunk_1.wav,एडिट कर सकते हैं करेक्ट कर सकते हैं आपकी इमेजेस बट फिर वो भी एक आर्टीफिशियली रहतारा नेचरल एक जैसी फोटो आने चाहिए वैसी नहीं आप,0,Transcription contains characters other than expected language.
5348024557509054_f295_chunk_20_subchunk_1.wav,फिर बिर्बलबुल नई नई नीं अब भी ये जो दूध मैंने नहीं पिया है इसे फिर से गाय में वापस कीजी,0,Transcription contains characters other than expected language.
5348024557509002_f577_chunk_3_subchunk_1.wav,हाट का भी वहां सारा इलाज वहां चलता था अब आप देखिए यहां जम्मू में ये ट्रेन चल रहा ै बोन जॉइंट हॉस्पिटल अलग हो गया है,0,Transcription contains characters other than expected language.
5348024557507545_f4_chunk_5_subchunk_1.wav,मद करता है,0,Transcription contains characters other than expected language.
5348024557507447_f911_chunk_0_subchunk_1.wav,कपीवा आमला जूस के बजाय मुझे स्वस्टिक्स बादाम ड्रिंक डिलीवर किया गया,0,Transcription contains characters other than expected language.
5348024557508940_f320_chunk_6_subchunk_1.wav,कि कश्मीर तो मैं कहूंगी कि स्विट्जरलैंड से भी ज्यादा सुंदर है लेकिन हां अपने लाइफटाइम में एक बार मैं स्विट्जरलैंड भी जाना जरूर पसंद करूंगी,0,Transcription contains characters other than expected language.
5348024557507946_f413_chunk_7_subchunk_1.wav,डाली लिया जात नलिया जाता है और इसे उचितउगाने वाले माध्यों में रखा जा सकता है,0,Transcription contains characters other than expected language.
5348024557508455_f489_chunk_4_subchunk_1.wav,विनोद,2,"Very short transcription, lacks meaning."
5348024557507796_f975_chunk_0_subchunk_1.wav,मेरे पास एरटेल मनी के कितने वैद्य कुपद हैं,0,Transcription contains characters other than expected language.
5348024557508842_f1358_chunk_0_subchunk_1.wav,मुझे यह बना पसंद है,0,Transcription contains characters other than expected language.
5348024557507775_f77_chunk_9_subchunk_1.wav,हम,2,"Very short transcription, lacks meaning."
5348024557508343_f506_chunk_1_subchunk_1.wav,वो बहुत ही गिर गया है,0,Transcription contains characters other than expected language.
5348024557509051_f642_chunk_0_subchunk_1.wav,दयनंदिन जीवन में हमें पानी की हर समय आवश्यकता रहती हैं सुबह से लेकर रात को सोने तक हम पानी का तरहतरह से इस्तेमाल करते हैं जब सोकर उठते हैं तो सबसे पहले हमें पानी चाहिए मूंधोने के लिए,0,Transcription contains characters other than expected language.
5348024557507467_f652_chunk_2_subchunk_1.wav,और बहुत पेजो पेजस जमबल भी हो गए थे,0,Transcription contains characters other than expected language.
5348024557507775_f77_chunk_12_subchunk_1.wav,जरूरत से ज्यादा इस्तेपाल नहीं करते हम,0,Transcription contains characters other than expected language.
5348024557507755_f1471_chunk_0_subchunk_1.wav,समाए ह,2,"Very short transcription, lacks meaning."
5348024557509054_f295_chunk_7_subchunk_1.wav,बिरबल बोले महाराज मेरा बच्चा रो रहा था इसलिए मैं नहीं आया,0,Transcription contains characters other than expected language.
5348024557507713_f693_chunk_2_subchunk_1.wav,कह जाता है न उसको खेलने में एक आनद ज्यादा है क्योंकि वहाँ,0,Transcription contains characters other than expected language.
5348024557508940_f320_chunk_1_subchunk_1.wav,तीन देशों का नाम आया है एक जापान दूसरा स्वि्जरलैंड जो कि सभी लोग सोचते हैं,0,Transcription contains characters other than expected language.
5348024557507524_f406_chunk_3_subchunk_1.wav,वही पंका,2,"Very short transcription, lacks meaning."
5348024557507500_f1216_chunk_0_subchunk_1.wav,मुझे कल क्या करना है,0,Transcription contains characters other than expected language.
5348024557507687_f1124_chunk_0_subchunk_1.wav,कोविन पोर्टल पर मेरा फोन नमबर ीकृत करें और प्रमाणीकरण के रूप में एमपिन का उपयोग करें,0,Transcription contains characters other than expected language.
5348024557508310_f1779_chunk_0_subchunk_1.wav,राजमार्ग पर ट्रैफिक कितना है,0,Transcription contains characters other than expected language.
5348024557508810_f131_chunk_0_subchunk_1.wav,आगस्त ं जुलई ूाजन,0,Transcription contains characters other than expected language.
5348024557508321_f1788_chunk_0_subchunk_1.wav,मेरी एपीवाई पेंशन राशि देखाएँ मेरा नंबर है,0,Transcription contains characters other than expected language.
5348024557507658_f147_chunk_6_subchunk_1.wav,नात की चीजों बनाई हुई चीज लोगों को बहुत ही पसंद है जैसे कि ढाका इजामदनी ही,0,Transcription contains characters other than expected language.
5348024557509009_f507_chunk_1_subchunk_1.wav,जो घरघर महल्ले मोहल्ले एरिया एरिया जाके लोगों को समझाए क्योंकि किइयों के घर में प्रिंट मीडिया पहुंचता है तो वो पढ़नी पाते केइयों के घर में इलेक्ट्रॉनिक मीडिया नहीं है तो सोर्स ऑफ कम्युनिकेशन कम होने से उनको नॉलेज कम रहती है,0,Transcription contains characters other than expected language.
5348024557508242_f519_chunk_4_subchunk_1.wav,तोये सब गाने उनके बहुत ऑलटाइम हीट सामस े तो वो मेरेतीनों बहुत फैडइट,0,Transcription contains characters other than expected language.
5348024557508255_f2033_chunk_0_subchunk_1.wav,क्या मुझे आज दिन के अंत तक हिमालयन स्पार्कलिंग वाटर डिलीवर हो सकता है,0,Transcription contains characters other than expected language.
5348024557508318_f2179_chunk_0_subchunk_1.wav,क्या आप स्वचालित रूप से मुर्लीजसावत को दूसे रुपये महीने के भेजना बंद कर सकते हैं और तीस हजार रुपे पेजैप पर भेज सकते हैं,0,Transcription contains characters other than expected language.
5348024557507792_f2085_chunk_0_subchunk_1.wav,मैं नौ सौ रुपए का मिल्कमा ब्राउनब्रेड खरीदना चाहता हूं,0,Transcription contains characters other than expected language.
5348024557508182_f637_chunk_11_subchunk_1.wav,सुंदर सीजगह पहै तो यहां पे वी लोगकों की खबार पेकनीक बनाने के लिए आजाता है,0,Transcription contains characters other than expected language.
5348024557508741_f2055_chunk_0_subchunk_1.wav,पलंग,2,"Very short transcription, lacks meaning."
5348024557508250_f2032_chunk_0_subchunk_1.wav,काजाकोड़ा में अगले सप्ताह के दौरान किसी भी आगामी पुस्तक मेलों की खोज करे,0,Transcription contains characters other than expected language.
5348024557508835_f351_chunk_1_subchunk_1.wav,िटी सिटी में सब कुछ अवेलेबल है और नेगेटिव वो सिटीस औ बहुत ट्रैफिक है,0,Transcription contains characters other than expected language.
5348024557508788_f1579_chunk_0_subchunk_1.wav,आइटम नेसले मिलकी बार छू बूस्ट ड्रिंकपाउडर और कंफर्ट ऑफ्टरवॉश फैब्रिक कंडीशनर वर्तमान में उपलउपलब्ध नहीं है एस सप्ताह उपलब्ध होंगे,0,Transcription contains characters other than expected language.
5348024557507837_f736_chunk_1_subchunk_1.wav,लेने के लिए बहुत तकलीफ हो जाती है बाद में उनको आईटीआर फॉर्म फिल करना है,0,Transcription contains characters other than expected language.
5348024557508292_f657_chunk_0_subchunk_1.wav,इंटिंग और ड्राइंग का शुरू करने के लिए,0,Transcription contains characters other than expected language.
5348024557508227_f288_chunk_7_subchunk_1.wav,जाने लाते थे और फिर उसमें फिर धीरेधीरे रामायण महाभारत धारावाहिक सब शुरू हुआ औ बहुत लोकप्रिय हुआ लोग अपने आपको मतलब,0,Transcription contains characters other than expected language.
5348024557508180_f638_chunk_3_subchunk_1.wav,अपना ऑपसेंटर ओपन करते वहां पै सैलकातें एक मेजर,0,Transcription contains characters other than expected language.
5348024557507495_f1035_chunk_3_subchunk_1.wav,बराबर रहती है,0,Transcription contains characters other than expected language.
5348024557507655_f378_chunk_2_subchunk_1.wav,गुकिंग शो में में कैसे गुकिंग शो में मैं पाटिसिपेट करूंगी और मैं कौन सी पजिशन लूंगी ये लेकर मैं बहुत ही चिंतित थी फिर जाकर मैंने वहा गुकिंग शो में पाटिसिपेट किया फिर मैंने एक डीस वहां पर,0,Transcription contains characters other than expected language.
5348024557508785_f1911_chunk_0_subchunk_1.wav,तृपिया मुझे स्थानीय कार्यक्रमों के बारे में बताइए,0,Transcription contains characters other than expected language.
5348024557509002_f577_chunk_0_subchunk_1.wav,जो एक मेजर जो बड़ा चेंज स्टेट गवर्नमेंट में देखा गया है रिकार्डिंग हॉस्पिटल,0,Transcription contains characters other than expected language.
5348024557507847_f2007_chunk_0_subchunk_1.wav,मां को मौसम के बारे में पूछने के लिए ईमेल भेजें,0,Transcription contains characters other than expected language.
5348024557508303_f722_chunk_10_subchunk_1.wav,और मुझे चुपचाप से साइड से एटीएम से पैसा निकालना पड़ा काफी इन कनवीनेट लगा,0,Transcription contains characters other than expected language.
5348024557507688_f984_chunk_0_subchunk_1.wav,जाओ,2,"Very short transcription, lacks meaning."
5348024557507422_f572_chunk_1_subchunk_1.wav,और इस दिष्कि क्या क्या फायदे हैं ये भी बता सकते हैं कि इस दिश को बनाने में ज्यादा समय भी नहीं लगता है और इस दिश् में किनपिन सामग्री का उपयोगहोता है और किन मात्रा में होता है,0,Transcription contains characters other than expected language.
5348024557507585_f90_chunk_2_subchunk_1.wav,,0,Transcription is empty or invalid.
5348024557507732_f1467_chunk_0_subchunk_1.wav,कृपया मेरा नया ईमेल पता संपर्क को दे,0,Transcription contains characters other than expected language.
5348024557508287_f658_chunk_0_subchunk_1.wav,धुलनों को अकेले तो गिफ्ट देना कमी होता है,0,Transcription contains characters other than expected language.
5348024557508361_f101_chunk_1_subchunk_1.wav,यहां पे जो हैं लोगों को स्कूल स्कूल में कैमप्स लगाने चाहिए,0,Transcription contains characters other than expected language.
5348024557507913_f1240_chunk_0_subchunk_1.wav,मुथूट फाइनां से कार्डबीमा बीमा के लिए आवश्यक न्यून्यतम माशिक आय क्य है,0,Transcription contains characters other than expected language.
5348024557508551_f1108_chunk_0_subchunk_1.wav,क्या शाकाहरी वस्तुओं पर कोई फेस्टिवल ऑफर है,0,Transcription contains characters other than expected language.
5348024557508287_f658_chunk_12_subchunk_1.wav,होता होगा कहीं न हेनस,0,Transcription contains characters other than expected language.
5348024557508350_f274_chunk_1_subchunk_1.wav,औ जहाँ पर मोनोक्रोमैटिक इमेजिस की बात है तो एक ये इसमें के होता है कि सिंगल कलर टोन आता है और जिसमें पिक्चर उस तरह की बन जाती है,0,Transcription contains characters other than expected language.
5348024557509054_f295_chunk_18_subchunk_1.wav,और किसी को कहा कि दूध निकाले फिर वहां दूध निकाला गया कटोरी में और बिरबल को फिर दिया गया अभी बिरबल छोटे बच्चे जो बने हुए थे उन्होंने आधा दूध पिया,0,Transcription contains characters other than expected language.
5348024557507915_f1238_chunk_0_subchunk_1.wav,देखें कि क्या य यूपीआईड ्य न तन एदरेट एसडीएफसी बैंक शत्यपीत है या नहीं,0,Transcription contains characters other than expected language.
5348024557507836_f737_chunk_5_subchunk_1.wav,उसके अलावा एजुकेशन जो सिस्टम है वो इंप्रूव करने की जरूरत है दूसरा,0,Transcription contains characters other than expected language.
5348024557508179_f528_chunk_1_subchunk_1.wav,सर्चर एजुकेटरसऔरप्रकाशन साथमें आते है एकअभी अक्टूबर में ीसेंटली एक कॉनफ्रेंस हुआ था एंपावर और ट्वेंटीट्ेंी टू हैं जहां पे सारे डिफरेंटलिए बल्लोबाए थे,0,Transcription contains characters other than expected language.
5348024557507441_f1879_chunk_0_subchunk_1.wav,मेरी सूचियों की सूची बनाओ,0,Transcription contains characters other than expected language.
5348024557508736_f2054_chunk_0_subchunk_1.wav,क्या आप राज्य हरियाणा में केंद्र प्रकार स्थानीय कार्यालय वाले ईएसआईसी केंद्रों को ढूंढने में मद कर सकते हैं,0,Transcription contains characters other than expected language.
5348024557507426_f575_chunk_4_subchunk_1.wav,कृप्य ध्यान दे कि कारों की रातों की उपलब्धाता अलग अलग हो सकती है और उनके ्टेड्यूल की पुष्टि कराने के लिए स्थानों की बारे में पहले से जांच कराना हमेशा एक अच्छा विचार है,0,Transcription contains characters other than expected language.
5348024557508264_f963_chunk_0_subchunk_1.wav,यह राज्य हिमाचल प्रदेश में कोई ईएसआईसी केंद्र है,0,Transcription contains characters other than expected language.
5348024557508292_f657_chunk_8_subchunk_1.wav,उसकेबाद में भी शुरू करने में कोई गलती नहीं होगी बट तब उनका ध्यान बाकी चीजों पर ज्यादा रहेगा इ सब चीजों में कम रहेगा,0,Transcription contains characters other than expected language.
5348024557508595_f411_chunk_1_subchunk_1.wav,चित्र बना सकते हैं जैसे लोगों के शक्लऔर मैं यह भी कहना चाहूंगी कि अगर चित्र अच्छे से न बनें तो वे उदास न हो और अपनी अभ्यास जारी रखें,0,Transcription contains characters other than expected language.
5348024557508554_f1137_chunk_0_subchunk_1.wav,क्या इंडिया पोस्ट पेमेंट्स बैंक जीवन बीमा की कोई श्रीराम फाइनैंस कंपनी बीमा पॉलिसी है जो मुझे मेरे पूरे परिवार के लिए बीमा करने देती है,0,Transcription contains characters other than expected language.
5348024557508830_f347_chunk_1_subchunk_1.wav,ाइटवडिया क्योकि रेनी सीजन में बहुत पानी आ सकता है और समर में ड्रॉ हे सकता है लेकमेडिनम से बहुत इं्पोर्टेंकार्य है,0,Transcription contains characters other than expected language.
5348024557508153_f1729_chunk_0_subchunk_1.wav,आ गे,2,"Very short transcription, lacks meaning."
5348024557507662_f755_chunk_9_subchunk_1.wav,शहर और गांव की लोगों को यहां वहां गंदगी मथ फैलने के लिए बोला गया है बोला गया है कि म्यूनिसिपल्टी और पंचायत की तरफ से जब गाड़ी आएगी,0,Transcription contains characters other than expected language.
5348024557508287_f658_chunk_2_subchunk_1.wav,ज्यादातर लोग शयत किचन के सामान्य देते होंगे,0,Transcription contains characters other than expected language.
5348024557508929_f508_chunk_0_subchunk_1.wav,ज्योति निषा संदीप मनु,0,Transcription contains characters other than expected language.
5348024557507723_f179_chunk_5_subchunk_1.wav,असंवेदना हमारा प्रेरणा हमारी अऊर्जा स,0,Transcription contains characters other than expected language.
5348024557508343_f506_chunk_2_subchunk_1.wav,हाल ही कि मैं बात करूं तो मुझे लगता है कि भारतीय मीडिया जो दिखाता है वो कुछ और होता है और जो सच है वो कुछ और है,0,Transcription contains characters other than expected language.
5348024557507651_f676_chunk_4_subchunk_1.wav,पलियो लगबाती है पलियों लेकर हमारा गाँव में कोई भी,0,Transcription contains characters other than expected language.
5348024557508350_f274_chunk_0_subchunk_1.wav,नहीं मेरी जिंदगी में कभी भी ऐसा वाक्य नहीं हुआ कभी कि मैंने ब्लैकएंड वहाइट फोटोग्राफी के साथ कोई भी जो है एक्सपेरीमेंट किया हो,0,Transcription contains characters other than expected language.
5348024557508292_f657_chunk_2_subchunk_1.wav,बचपन में से हमें कलर्स और पेपर,0,Transcription contains characters other than expected language.
5348024557507467_f652_chunk_0_subchunk_1.wav,मैं जो ईबुक्रिया अमेजान से उसका काफी अच्छा नहीं था,0,Transcription contains characters other than expected language.
5348024557507658_f147_chunk_11_subchunk_1.wav,पॉलिथी उन यूज कम हो सकती है और परिबस की दुषन में भी ये कम,0,Transcription contains characters other than expected language.
5348024557508174_f526_chunk_6_subchunk_1.wav,दूसरा चैले जे हमेशा रहता है कैमरे मैं पिचर कॉलेनिका अगर कोई ऐसा ही बेकार सा फोन हो आप बहुत अच्छीछी चकी फोटो भी लेना चाहो तो उसमें ोकलर आफी बिगाड़ देता है,0,Transcription contains characters other than expected language.
5348024557508596_f336_chunk_3_subchunk_1.wav,पुरस्कार पाने पर मेरे दोस्तों ने भी बहुत बधाई दी,0,Transcription contains characters other than expected language.
5348024557508227_f288_chunk_15_subchunk_1.wav,और लोग पसंद भी करते हैं उस तरह का चीज ज्यादा देखते हैं ये एंक्स्टर्स बहुत जैसेमुभीज वगैरा देखते हैं मतलब,0,Transcription contains characters other than expected language.
5348024557507870_f2013_chunk_0_subchunk_1.wav,चा,2,"Very short transcription, lacks meaning."
5348024557507837_f736_chunk_5_subchunk_1.wav,उनके लिए कोई,0,Transcription contains characters other than expected language.
5348024557508179_f528_chunk_6_subchunk_1.wav,तो ये ए काफी मेज ेमेंड था इसके अलावा बहुत सारी कॉनफ्रेंसेज होती है जिसमें,0,Transcription contains characters other than expected language.
5348024557507424_f573_chunk_1_subchunk_1.wav,मैं हर एक त्यौहार जैसेकि नवरात्रि में मातारानी के गणेश चतुर्थी में गणेश जी के और जन्माष्टमी में कृष्ण जी के आदिके कीर्तन में भी भजन गाती हूं और मेरे भजन सबको पसंद आते हैं,0,Transcription contains characters other than expected language.
5348024557507719_f692_chunk_5_subchunk_1.wav,सामान्य जीवन जी रहा है न अत्यनत अब,0,Transcription contains characters other than expected language.
5348024557507658_f147_chunk_2_subchunk_1.wav,टेराकोटा शिल्पों तो बहुत ही पुराना एक शिल्प है जो पश्चिम बंगाल की माकुडा डिस्टिक के अंदर बिष्णुपुर में किया जाता है,0,Transcription contains characters other than expected language.
5348024557507946_f413_chunk_9_subchunk_1.wav,काटिंग की जोड़ उत्पन्न होता है और नया पावद विकसित होता विकसित हो जाते हैं,0,Transcription contains characters other than expected language.
5348024557507713_f693_chunk_0_subchunk_1.wav,वैसे तो मुझे सभी क्रीड़ाओं को खेलने के लिए एक आशक्ति या भीरुची होती है,0,Transcription contains characters other than expected language.
5348024557507710_f695_chunk_3_subchunk_1.wav,पढ़ना पढ़ाना और प्रवास करना,0,Transcription contains characters other than expected language.
5348024557508240_f284_chunk_4_subchunk_1.wav,उतनामे अपेक्षा भी नहीं करना पड़ता है कॉपे गॉमेंट का मो बॉस चलता है और प्राइवेट में ऑटोज रहते हैं टाउन बसेस रहते हैं और रेलुका रेलवे स्टेशन है,0,Transcription contains characters other than expected language.
5348024557508179_f528_chunk_12_subchunk_1.wav,प्रोफेशनलसऔर स्टूडेंट्स िसअरसरसब मिलके इकट्ठे होते हैं और अपने आइडियास ट्रांसफॉर करते हैं शेयर करते हैं,0,Transcription contains characters other than expected language.
5348024557507775_f77_chunk_19_subchunk_1.wav,जमा कर उसकी रुटियाँ बनाना,0,Transcription contains characters other than expected language.
5348024557509054_f295_chunk_4_subchunk_1.wav,दरबार में बैठे हुए होते हैं उनके मंत्री बिरबल,0,Transcription contains characters other than expected language.
5348024557507662_f755_chunk_8_subchunk_1.wav,और हर सिटीजन को म्यूनिसिपल्टीकी और पंचायत की तरफ से बला गया है कि अजथा पानी की बरबादी न करें पानी को सेब करें,0,Transcription contains characters other than expected language.
5348024557507941_f651_chunk_1_subchunk_1.wav,मतलब खाना है किला अंडा,0,Transcription contains characters other than expected language.
5348024557507908_f1241_chunk_0_subchunk_1.wav,फेस्टिबल आइटिम्स पर मुझे ओधीकत्म कितनी छूट मिलेगी,0,Transcription contains characters other than expected language.
5348024557507723_f179_chunk_4_subchunk_1.wav,उसका अनुभव अविस्मरणीय रहा क्योंकि हमने जो खाद से बनाया है उसका महत्व अलगी होता है और उपर हमारा भाव हमार,0,Transcription contains characters other than expected language.
5348024557508248_f962_chunk_0_subchunk_1.wav,इस धारावाही को आलोच कों और दर्शकों द्वारा समान रूप से सराहा गया,0,Transcription contains characters other than expected language.
5348024557507668_f2105_chunk_0_subchunk_1.wav,पिमाने में चौथा स्वर मध्यम है,0,Transcription contains characters other than expected language.
5348024557507727_f1465_chunk_0_subchunk_1.wav,रेफरी अपने विवेकाधिकार के अनुसार टाइम आउट कॉल कर सकते हैं विशिष्ट कारणों में चोट लगना निलंबन या कोट की सफाई शामिल है,0,Transcription contains characters other than expected language.
5348024557508838_f1362_chunk_0_subchunk_1.wav,उनके प्रोफाइल पुरष तक पहुंचने के लिए कंपनी के नाम पर क्लिक करें,0,Transcription contains characters other than expected language.
5348024557507777_f79_chunk_2_subchunk_1.wav,सफल होगा भगवान पर,0,Transcription contains characters other than expected language.
5348024557508944_f545_chunk_4_subchunk_1.wav,किसी भी चीज के बारे में उनको सोचने कि अब तो ढूंढने की भी जरूरत नहीं है वहां पर सवाल लिखा और सारा का सारा जवाब मिलकर आ जाता है,0,Transcription contains characters other than expected language.
5348024557509054_f295_chunk_17_subchunk_1.wav,फिर एक गायव उन्होंने दरबार में बुलाया,0,Transcription contains characters other than expected language.
5348024557507883_f159_chunk_3_subchunk_1.wav,बारिश का मौसम हो या ठंडी का मौसम हो या फिर गर्मियों हो किसी भी मौसम में वो ड्ा कबसरे ड्राय होके ही निकलते है हाँ एक बात और है कि ब बारिश के मौसम में ड्रायवले क्लोस भी इतना जल्दी मब थोड़े तो उमें नमी रहती है थोड़ासा सूखा होने के लिए टाइम लगता है,0,Transcription contains characters other than expected language.
5348024557507519_f1130_chunk_0_subchunk_1.wav,छोड़ो,2,"Very short transcription, lacks meaning."
5348024557508812_f343_chunk_0_subchunk_1.wav,कांजीपुरम चेन्नई चेंगलपड तिरनलवेली कन्याकुमारी,0,Transcription contains characters other than expected language.
5348024557509051_f642_chunk_3_subchunk_1.wav,खाना बनाने के लिए पानी चाहिए,0,Transcription contains characters other than expected language.
5348024557507775_f77_chunk_5_subchunk_1.wav,ज़्यादा,2,"Very short transcription, lacks meaning."
5348024557507714_f742_chunk_0_subchunk_1.wav,झे भगवान की कृपा है इसलिए योग करने का योग सीखने का एक सुविधा एक अवसर,0,Transcription contains characters other than expected language.
5348024557507723_f179_chunk_0_subchunk_1.wav,जब मैंने गुरुकुल में अध्यन किया था उस संदर्भ में,0,Transcription contains characters other than expected language.
5348024557508423_f1174_chunk_0_subchunk_1.wav,यह एक साथ ध्वनि करने पर एक सुखद प्रभाव नहीं भी दे सकता है लेकिन संगीतकार उचित वाक्यांशों का उपयोग करते हैं ताकि इस तरह के विसंगत प्रभाव को छोड़ दिया जाए या इसे बचा जाए,0,Transcription contains characters other than expected language.
5348024557508764_f718_chunk_1_subchunk_1.wav,कुक्कर में पर्याप्त पानी ले और अधिक पानी न डालें,0,Transcription contains characters other than expected language.
5348024557507894_f591_chunk_1_subchunk_1.wav,उन्होंने भी मतलब पहाड़ों पर अपनी राजधानी या फिर कई सारे किले बांधे हैं,0,Transcription contains characters other than expected language.
5348024557508995_f277_chunk_0_subchunk_1.wav,करंट न्यूज या इवेंट यही आजकल हमारे देश में चल रहा है जो बाढ़ की स्थिति बनी है,0,Transcription contains characters other than expected language.
5348024557508757_f719_chunk_0_subchunk_1.wav,इंडिया अमेरिका जापान चाैना फ्रांस,0,Transcription contains characters other than expected language.
5348024557507769_f445_chunk_7_subchunk_1.wav,पसंत है,2,"Very short transcription, lacks meaning."
5348024557509052_f298_chunk_2_subchunk_1.wav,और बेहतर हो,0,Transcription contains characters other than expected language.
5348024557508180_f638_chunk_11_subchunk_1.wav,काफी मल्टीडिसिपलिमे पलेसेस में काम और है,0,Transcription contains characters other than expected language.
5348024557508287_f658_chunk_4_subchunk_1.wav,तो अलगअलग गिफ्ट देना चाहिए बैठा किचन के सामान अक्रोकरी यह हिसाब देते हैं,0,Transcription contains characters other than expected language.
5348024557507719_f692_chunk_2_subchunk_1.wav,धाने के विषयी इतना ज्यादा हो गया है कि छात्रों के लिए उसको धारण करना स्पष्ट रूप से अवधारण करना के कठिनलग रहा है इसलिए,0,Transcription contains characters other than expected language.
5348024557508571_f8_chunk_3_subchunk_1.wav,स ्कुरती पर बहुत बारीख कारीगरी किया हुआ था,0,Transcription contains characters other than expected language.
5348024557507662_f755_chunk_6_subchunk_1.wav,औरगंदगी साफ नकने के लिए बहीकरने के लिए इस दिष्टिक की हार शहर और गांव के लोगों को जागरूक किया जा रहा है,0,Transcription contains characters other than expected language.
5348024557507719_f692_chunk_1_subchunk_1.wav,पढ़ाया जाता है किनतु,0,Transcription contains characters other than expected language.
5348024557508439_f1628_chunk_0_subchunk_1.wav,मेरे मौजूदा स्थान से जिला देक्षिणा में नजदीकी मेडिकल स्टोर कौनसा है,0,Transcription contains characters other than expected language.
5348024557508791_f1909_chunk_0_subchunk_1.wav,दो स रुपे मदर हेल्पेजस को दान करें,0,Transcription contains characters other than expected language.
5348024557507745_f838_chunk_0_subchunk_1.wav,कोविन रजिस्टर करने के लिए आपका ओटीपी फो सेवंसि्स जर वसि्स है,0,Transcription contains characters other than expected language.
5348024557509054_f295_chunk_6_subchunk_1.wav,जब बेरवल आए तो अकबर गुस्से में बोले पिरबल इतने देर तक देर तुमने क्यों लगाई मैं कबसे यहां पे दरबार में तुम्हारा इंतजार कर रहा हूं,0,Transcription contains characters other than expected language.
5348024557507615_f1969_chunk_0_subchunk_1.wav,देरा दून का मौसम बताओ,0,Transcription contains characters other than expected language.
5348024557509054_f295_chunk_21_subchunk_1.wav,ये सुनकर तो अकबर हंस पड़े बोलेहां विरबयल अब मुझे पता चला कि बच्चे कभी कभी बहुत बड़ीबड़ी जिद करते हैं और उन्हें मनाना बहुत मुश्किल है,0,Transcription contains characters other than expected language.
5348024557507775_f77_chunk_20_subchunk_1.wav,और,2,"Very short transcription, lacks meaning."
5348024557507700_f178_chunk_3_subchunk_1.wav,दिसंबर ्ीस,2,"Very short transcription, lacks meaning."
5348024557507775_f77_chunk_17_subchunk_1.wav,हरी सब्जियाँ और,0,Transcription contains characters other than expected language.
5348024557508293_f714_chunk_1_subchunk_1.wav,और एत्रिय एटूसाइस का शीत स्ताश है और एकएक दिन एक एक चीज बनाने को बोलते थे,0,Transcription contains characters other than expected language.
