Filename,Transcription,Is_Devanagari
5348024557504231_f731_chunk_21_subchunk_1_QC1_1_format_conversion_QC1_4_silence_insertion.wav,तो पालतु प्राणियों के बारे में यह मेरे विचार है कोई करता है तो उनको मुबारक में उनकी कभी,True
5348024557504291_f189_chunk_3_subchunk_1_QC1_4_silence_insertion_QC1_5_upsampling_simulation.wav,कोकिंिशे सा पर हुआ परमै हू,True
5348024557504585_f333_chunk_1_subchunk_1_QC1_4_silence_insertion_QC1_5_upsampling_simulation.wav,यहाँ भी अलगअलग प्रकार के संसाधन मिलते हैं जैसि ी प्राकृतिक गैस एवं कुछ विशेष प्रकार के धातु,True
5348024557504113_f703_chunk_0_subchunk_1_QC1_4_silence_insertion_QC1_5_upsampling_simulation.wav,हिन्दी भाषा का उपयोओं भारटीय लॉग द्वारा उनकी सांस्कृतिक परंपराओं का सम्मा र आदर्शों की शबा करने के लिए किया जाता है हिन्दी भाषा विभिन्न सांस्कृतिक कार्योक्रम सम्ारोह और धार्मिक उत्सबों में विशेष रूप से प्रयोग की जाती है,True
5348024557503773_f376_chunk_27_subchunk_1_QC1_1_format_conversion_QC1_3_sample_rate_reduction.wav,मैं एजुकेसन नद लोन के बारे में तो ज्यादा पता ही नहीं है इसलिए मैंने भी ऐसा लोन कभी भी नहीं लिया हूँ रने है ो मेरा जो नेबर है जो मेरा,True
5348024557503950_f359_chunk_9_subchunk_1_QC1_1_format_conversion_QC1_4_silence_insertion.wav,महिलाओं को केंद्र करके योजनाबद्ध किया हुआ कार्यक्रम मैंने रेडियो वगैरा में नईं सुनाए ना ी मैंने समाचार पत्रों में देखा है स्थानीय समचार पत्रों में,True
5348024557504313_f1405_chunk_0_subchunk_1_QC1_1_format_conversion_QC1_3_sample_rate_reduction.wav,हेयरबैंस का एक ब्रांड दूसरे ब्रांड से बहुत ज्यादा महंगा क्यों है,True
5348024557504242_f723_chunk_31_subchunk_1_QC1_3_sample_rate_reduction_QC1_4_silence_insertion.wav,ुसूरत का है सालहों स यन पचं सालों े यह पतंग उत्सव है जनवरी को,True
5348024557504018_f1187_chunk_0_subchunk_1_QC1_1_format_conversion_QC1_3_sample_rate_reduction.wav,झौहाड़ को अत्चो के बाद प्रमुखता मिली जब क्रिसमस के दिन सर्लेमैन को सम्रात का ठास पहनाया गया,True
5348024557503762_f377_chunk_4_subchunk_1_QC1_1_format_conversion_QC1_3_sample_rate_reduction.wav,बांग्लादेश,True
5348024557504233_f168_chunk_17_subchunk_1_QC1_1_format_conversion_QC1_3_sample_rate_reduction.wav,मसे उसमें जुड़े हैं हर सप्ताह मैं उनमें पचास पन्नों की एक ईक पुस्तक रखता हूँ जो कि हासियो विशेषांक है,True
5348024557504542_f916_chunk_0_subchunk_1_QC1_4_silence_insertion_QC1_5_upsampling_simulation.wav,मज़ेदार बातें बताओ,True
5348024557504764_f401_chunk_8_subchunk_1_QC1_3_sample_rate_reduction_QC1_4_silence_insertion.wav,क्ती पश्चात इनमें से कई लोग वापस भी आए चोकि गोवा ए संपन्न स्टेट है तो यहाँं रोजगार के लिए भी,True
5348024557504048_f438_chunk_4_subchunk_1_QC1_1_format_conversion_QC1_3_sample_rate_reduction.wav,अक्षा पंद्र,True
5348024557504242_f723_chunk_15_subchunk_1_QC1_1_format_conversion_QC1_3_sample_rate_reduction.wav,यान यहाँ पर बिहार भी है यहाँ पर आंध्र भी है यहाँ पर मलयालम भी है,True
5348024557504715_f1000_chunk_0_subchunk_1_QC1_3_sample_rate_reduction_QC1_5_upsampling_simulation.wav,कृुपया संगीत ध्वनी बढ़ाए,True
5348024557504368_f1962_chunk_0_subchunk_1_QC1_3_sample_rate_reduction_QC1_4_silence_insertion.wav,मुझे नौभी मुंबई में वासीवाले आईक्या के लिए दिशानिर्देश चाहिए,True
5348024557504314_f1177_chunk_0_subchunk_1_QC1_3_sample_rate_reduction_QC1_4_silence_insertion.wav,मुझे पास्ता पर उत्सव के आपर दिखाे,True
5348024557504291_f189_chunk_1_subchunk_1_QC1_1_format_conversion_QC1_4_silence_insertion.wav,हों को क्योंकि ूजॉ कगयम था कउ्न पाट त क्या था हा मुगूप ा अब गूप्थचा लका म ट्रेडिशनल,True
5348024557504142_f2143_chunk_0_subchunk_1_QC1_1_format_conversion_QC1_5_upsampling_simulation.wav,क्या आप मेरे खरीदारी कार्ड से फैशर सिग्नेसर हैडमेट स्पिनटस लाबास हटा सकते हैं,True
5348024557504048_f438_chunk_3_subchunk_1_QC1_1_format_conversion_QC1_4_silence_insertion.wav,डॉचोबीस,True
5348024557504242_f723_chunk_33_subchunk_1_QC1_1_format_conversion_QC1_4_silence_insertion.wav,र वो हमारा उत्तरायण है इसी तरह से हमारा जो राखी का महोत्सव है है आजकल सट हमारे जॉप,True
5348024557504764_f401_chunk_1_subchunk_1_QC1_1_format_conversion_QC1_3_sample_rate_reduction.wav,पर सिर्फ बोलने के लिए कोकणी का कोकनी डायलेकट का इस्तेमाल होता था,True
5348024557504121_f220_chunk_14_subchunk_1_QC1_3_sample_rate_reduction_QC1_5_upsampling_simulation.wav,और आता है इनफ्रास्ट्रक्चर की कमी,True
5348024557503969_f973_chunk_0_subchunk_1_QC1_4_silence_insertion_QC1_5_upsampling_simulation.wav,मुझे दस से तेरा तक का मेरा लेनदेन इतिहास दिखाएँ,True
5348024557504242_f723_chunk_11_subchunk_1_QC1_4_silence_insertion_QC1_5_upsampling_simulation.wav,पर आज के शहर को जब मैं देखता हूँ तब सूरत हैज बिकम मिनी भारत,True
5348024557504784_f1282_chunk_0_subchunk_1_QC1_3_sample_rate_reduction_QC1_5_upsampling_simulation.wav,क्या आप मेरे तमिलनाडु ग्राम बैंक डेबिड कार्ड को शॉप्लूस पर भुगतान तरीकों की सूची पर जोड़ सकते हो,True
5348024557503880_f430_chunk_3_subchunk_1_QC1_3_sample_rate_reduction_QC1_5_upsampling_simulation.wav,भारतभाषाई विविधता के दृष्टिकोण से बहुत समृद्ध देश हैं यहाँ कई सैकड़ों भाषाएँ बोली जाती हैं,True
5348024557504161_f468_chunk_1_subchunk_1_QC1_3_sample_rate_reduction_QC1_4_silence_insertion.wav,और कैमरा भी इस फोन का बहुत बरिया है और सफोन में शिक्सा सेने मेज की बेहरी है तोह बेहतरी भी पूरे दिन चलते हैं हाँ लेकिन आइडियल ड्रेन थोड़ा ज्यादा है और अगर गेमबेम फेले तो,True
5348024557504010_f170_chunk_0_subchunk_1_QC1_3_sample_rate_reduction_QC1_5_upsampling_simulation.wav,हमारे जिले में काफ़ी सारे,True
5348024557504407_f144_chunk_8_subchunk_1_QC1_1_format_conversion_QC1_3_sample_rate_reduction.wav,दो बार पानी का सप्लाई करना होगा,True
5348024557504161_f468_chunk_6_subchunk_1_QC1_1_format_conversion_QC1_3_sample_rate_reduction.wav,ज्यादा ब्राइकनेस की आवश्यकता नहीं होते तो ओवरॉल फो्न बहुत भरिया है नाम हेरी हैप्पीव डिस्फोम,True
5348024557504771_f1146_chunk_0_subchunk_1_QC1_3_sample_rate_reduction_QC1_5_upsampling_simulation.wav,ध्यान रखें कि अधिक मांग से कीमतें बढ़ सकती हैं इसलिए आपको उतने स्टॉक विकल्प न मिले जितना आपने मूलरूप से सोचा था,True
5348024557504344_f224_chunk_5_subchunk_1_QC1_3_sample_rate_reduction_QC1_4_silence_insertion.wav,यह ध्यान रखना ्मह त्वपूर्ण है िी यह आकांक्षाएँ व्यक्तियों की बीचकाफी खिन्न हो स्ती वै आषारत में लक्षयों और महताकाओंक्षाओंकी ि विका बहुत बड़ी है,True
5348024557503765_f215_chunk_8_subchunk_1_QC1_3_sample_rate_reduction_QC1_5_upsampling_simulation.wav,वोलोक अपना भाषण उधर माँध्यतेसिद्धयते है अभी,True
5348024557504641_f81_chunk_0_subchunk_1_QC1_1_format_conversion_QC1_3_sample_rate_reduction.wav,में लिखने के लिए जो हमारे दैनंदिन जीवन है जीवन में हमजिंद,True
5348024557504590_f334_chunk_2_subchunk_1_QC1_3_sample_rate_reduction_QC1_5_upsampling_simulation.wav,इन फसलों के कई किस्म और प्रकाश,True
5348024557504002_f685_chunk_2_subchunk_1_QC1_1_format_conversion_QC1_4_silence_insertion.wav,ो अओ खोता ऐसे हैं कि,True
5348024557504096_f812_chunk_0_subchunk_1_QC1_3_sample_rate_reduction_QC1_4_silence_insertion.wav,ऊपर,True
5348024557504407_f144_chunk_0_subchunk_1_QC1_1_format_conversion_QC1_4_silence_insertion.wav,जब मौसम बदल जाएगा तब उसके आकड़ी मुझे पौधाओं का डेखबाल करना पड़ेगा,True
5348024557504231_f731_chunk_17_subchunk_1_QC1_3_sample_rate_reduction_QC1_4_silence_insertion.wav,मैं नहीं चाहता हूं कि वो घर में आ जाए और उनके खुले आसमान में उनके खुले वातावरण मे रेभे रहे उनको जब पानी की औरखाने की जरूरत हो,True
5348024557504124_f52_chunk_1_subchunk_1_QC1_4_silence_insertion_QC1_5_upsampling_simulation.wav,हो उदाहरण हीसबउसे अगर देखने जाऊँ तो जैसे कि ग्रीन आसान असामक्रीन औ असामक्रीन एकनशॉर्ट एकमसलपका सरकारी पहल है इसका उद्देश्य रायचौक है,True
5348024557504706_f525_chunk_4_subchunk_1_QC1_1_format_conversion_QC1_3_sample_rate_reduction.wav,अगर हम लोग उसको उगाने की अगर हमलोग प्रोसेस बात करूँ,True
5348024557504751_f397_chunk_0_subchunk_1_QC1_3_sample_rate_reduction_QC1_5_upsampling_simulation.wav,हिंदी भारत की एक बहुत पुरानी भाषाओं में से एक हैं जो हजार वर्ष से बोली जाती आ रही है,True
5348024557504200_f2067_chunk_0_subchunk_1_QC1_3_sample_rate_reduction_QC1_5_upsampling_simulation.wav,कॉलगेट मेक्स फ्रेस टु्पेस जेल कब उपलब्ध होगा,True
5348024557504240_f684_chunk_14_subchunk_1_QC1_3_sample_rate_reduction_QC1_4_silence_insertion.wav,सांस्कृतिक संस्थाए की गतिविधियों को भी अखबारों में हमेशा स्थान मिलता है रेडियो पर खास प्रोग्राम्स उसके बनते रहते हैं,True
5348024557504754_f596_chunk_11_subchunk_1_QC1_4_silence_insertion_QC1_5_upsampling_simulation.wav,कॉंटम और आर्टिफिशयल इंटेलीजेंस जैसी नई टेक्नोलॉजीज है उसमें दोनों देश एकदूसरे का सहयोग करने वाले हैं,True
5348024557504706_f525_chunk_3_subchunk_1_QC1_1_format_conversion_QC1_3_sample_rate_reduction.wav,और चावल ही ज्यादा डिमांड में रहता है हमारा और,True
5348024557504256_f1245_chunk_1_subchunk_1_QC1_1_format_conversion_QC1_4_silence_insertion.wav,मेरी पुकतन सिीसलदैि है हालती फल द फीयोर ीि और सेसरवेल िरसनागपुर बिलुआ ियार वेल और लूपन भी सिइंदरी हेल किन कवाले मेरे ऑर्डर कीसी पुस्सि नही हुई है,True
5348024557503773_f376_chunk_0_subchunk_1_QC1_1_format_conversion_QC1_5_upsampling_simulation.wav,भारत देश में शिक्षा के लिए तो बहुत लौन देते है मैनसुन आए व लौन के बारे में,True
5348024557504372_f1970_chunk_0_subchunk_1_QC1_1_format_conversion_QC1_5_upsampling_simulation.wav,क्या मांसाहारी आइटमस का मेरा ऑर्डर भेज दिया गया है वह कब डिलीवर किया जाएगा,True
5348024557504761_f404_chunk_4_subchunk_1_QC1_3_sample_rate_reduction_QC1_4_silence_insertion.wav,हाँ लेकिन सोशल मीडिया हमारे प्रायवसी पर आक्रमण माना जा सकता है,True
5348024557504090_f1567_chunk_0_subchunk_1_QC1_3_sample_rate_reduction_QC1_5_upsampling_simulation.wav,मोबाइल नम्बर के लिए एनएसपी पर सबमिट कियए गए थजासत्रवृद्धि आवेदनों की सूची बनाई,True
5348024557504002_f685_chunk_5_subchunk_1_QC1_1_format_conversion_QC1_4_silence_insertion.wav,एलयुमीनियम या हइंडादी यम जोआता है उसका बर्तन इस्तेमाल करते ै और अभी काफी सारे जो स्टील के बर्तन आ रे उन ऑंस्टिक में भी अवेलेबल हो रहे हैं तो उसका अगर हो सकें तो ज्यादा से ज्यादा इस्तेमाल करते हैं और दूसरी बाे हैं कि हम गोवा में रहते हैं तो गोवा के जो,True
5348024557504221_f167_chunk_1_subchunk_1_QC1_1_format_conversion_QC1_5_upsampling_simulation.wav,फिर एक कहते छबी जनवरी नाइंटीन फॉटीएट,True
5348024557504192_f1552_chunk_0_subchunk_1_QC1_1_format_conversion_QC1_3_sample_rate_reduction.wav,इस प्रति पर हस्ताक्षर करें और बाद में संदर्भ के लिए अपने पास एक प्रति रखें,True
5348024557503765_f215_chunk_12_subchunk_1_QC1_1_format_conversion_QC1_4_silence_insertion.wav,फर्स्ट लैंग्वेज के रिपमें पस्टलैंग से रूप में आा पड़ाया जाता है,True
5348024557504177_f467_chunk_6_subchunk_1_QC1_1_format_conversion_QC1_4_silence_insertion.wav,मैं ऐसे ही बताता हूँ अपनी रेसिपिस,True
5348024557504638_f447_chunk_9_subchunk_1_QC1_1_format_conversion_QC1_5_upsampling_simulation.wav,ि मैं ब्रेक लेने के लिए क गाना सुन लेता हूँ या कुछ और कुछ कर कर लेता हूँ और मैं जल्द ही डिस्ट्राइक हो जाता हूँ तो वो रिस्ट्रेक्शन के डिस्ट्रेक्शन से फिर कंसंट्रेशन,True
5348024557503892_f212_chunk_9_subchunk_1_QC1_1_format_conversion_QC1_5_upsampling_simulation.wav,दक्षेत्रों को बहुत बड़े नुकसान का सामना करना पड़ा,True
5348024557504289_f191_chunk_7_subchunk_1_QC1_1_format_conversion_QC1_3_sample_rate_reduction.wav,तिएकती बी शो था गोस तरप्लास आती थी जब मितीने एसऐसकी थी तो उस चौखों में देखती और शो का नाम ै इस प्यार को क्या न दाजब उजय औ मेल फेमल दोनों की कैरेक्टर मोजे बहुत थी उस टाइमपर बहुत अभी वे अच्छे लगते और वो उस टाइम पर,True
5348024557504289_f191_chunk_1_subchunk_1_QC1_1_format_conversion_QC1_4_silence_insertion.wav,बोए ये एक बोरो नोबेल बूग है जिसका नाम है जुजाइनी और इस्को अंबोरो के जो ोबेल राइटर जिसे हम बरॉ नोबल के साम्राज्य म,True
5348024557504576_f576_chunk_8_subchunk_1_QC1_1_format_conversion_QC1_4_silence_insertion.wav,और यदि मेरी कभी मुलाकात भारत के प्रधानमंत्री से हुई तो मैं निश्चिद्धि यह उनसे पूछूंगा इस प्रकार की वैश्विक प्रसिद्धि पाने का उनका क्या राज है,True
5348024557503927_f1922_chunk_0_subchunk_1_QC1_1_format_conversion_QC1_3_sample_rate_reduction.wav,दो,True
5348024557504646_f246_chunk_6_subchunk_1_QC1_3_sample_rate_reduction_QC1_5_upsampling_simulation.wav,यह सेलिब्रेटकर्ताए विश्वरावादी बता गया उज्बा सुटीप्रसाद दिवस आग्ञा शिल्पी डेवस बोलते हैं हमको येदेऑफ आर्टिस्ट वोजोटीप्रसाद आगर राला की स्मरण में रखते हैं उसके बाद भूपेन हाजरिका की स्मरण दिवस होता है तो इन सभी डिवस में इन सभी दिन में बहुत से ज्यादा,True
5348024557503901_f927_chunk_0_subchunk_1_QC1_3_sample_rate_reduction_QC1_5_upsampling_simulation.wav,नीलगिरी में पेड़ जो अद्वितयीय परिस्थिति की तंत् को खो जाते है पर वानीकी में अभी विचार किया जाना बाकी है,True
5348024557503762_f377_chunk_2_subchunk_1_QC1_1_format_conversion_QC1_5_upsampling_simulation.wav,जापान,True
5348024557504240_f684_chunk_5_subchunk_1_QC1_1_format_conversion_QC1_3_sample_rate_reduction.wav,विकास राजकीय बातें उनकी चर्चाएँ बगैरे उसमें होती हैं तो उसके साथ साथ है,True
5348024557504233_f168_chunk_15_subchunk_1_QC1_1_format_conversion_QC1_3_sample_rate_reduction.wav,ऐसे ही पुस्तक बनाता हूँ कि जो हाश्यपुस्तक है,True
5348024557504186_f139_chunk_7_subchunk_1_QC1_1_format_conversion_QC1_4_silence_insertion.wav,वो मुझे बहुत पसंद है वो जगह और वो फोटोग्राफ,True
5348024557504240_f684_chunk_6_subchunk_1_QC1_1_format_conversion_QC1_3_sample_rate_reduction.wav,गुजरात और सूरत जहाँ पर हम है वो बैग व्यापारी केन्द्र है,True
5348024557504221_f167_chunk_7_subchunk_1_QC1_1_format_conversion_QC1_3_sample_rate_reduction.wav,नाइटीनेटी सिक्स है सौ दे ये कुछ पाँच ऐसी तारीख है जो मेरे जीवन में काफी महत्व रखती है,True
5348024557504291_f189_chunk_5_subchunk_1_QC1_3_sample_rate_reduction_QC1_4_silence_insertion.wav,ब्लकडाल कहतेसाएतिदिल ओ स्वं बनाया था,True
5348024557503773_f376_chunk_23_subchunk_1_QC1_3_sample_rate_reduction_QC1_4_silence_insertion.wav,प्रयास कर रहे और ऐसा लौन भी नहाँ निकाल के लोन निकाके भी ा औस बच्चे को आगे पड़ात है जो,True
5348024557504646_f246_chunk_0_subchunk_1_QC1_1_format_conversion_QC1_4_silence_insertion.wav,यहाँ पी हमारा बीहू है और ब्यू के दौरान बहुत से ज्यादा फंक्शन्स होता है म्यूजिकल िवेंस होता है और कल्चरएलिवेंस भी होता है,True
5348024557504653_f1719_chunk_0_subchunk_1_QC1_3_sample_rate_reduction_QC1_5_upsampling_simulation.wav,इस समय तक बच्चे की पूर्ण अवधि की तरह ही जीवित रहने की संभावना अच्छी रहती है,True
5348024557504710_f635_chunk_2_subchunk_1_QC1_1_format_conversion_QC1_5_upsampling_simulation.wav,सोशल मीडिया के अलगअलग प्लेटफॉर्म में जैसे फेसबुक हो गया इंस्टाग्राम हो गया,True
5348024557504220_f169_chunk_8_subchunk_1_QC1_3_sample_rate_reduction_QC1_4_silence_insertion.wav,लैपटॉप की जगह पर नए लैप्टॉप पर आने पर भी एसडीएमआई का इस्तेमाल नहीं कर सकूँगा,True
5348024557504006_f171_chunk_4_subchunk_1_QC1_3_sample_rate_reduction_QC1_4_silence_insertion.wav,्षेत्रों में भी उन्होंने योगदान दिया हुआ है,True
5348024557503779_f45_chunk_3_subchunk_1_QC1_4_silence_insertion_QC1_5_upsampling_simulation.wav,आयसरॉकलाइन काने का स्थल है जिसकी हानम बलोतेंधीनवे असमय एकदम फैमस्थाले वो वहाँ लोकुल आदमी हो लोकल लोग हो और,True
5348024557504783_f1285_chunk_0_subchunk_1_QC1_1_format_conversion_QC1_4_silence_insertion.wav,क्या मेरे नागालैंड रूरल बैंक खाते में तीस हजार रुपए का लेनदेन करने के लिए पर्याप्त पैसा है,True
5348024557504178_f138_chunk_0_subchunk_1_QC1_1_format_conversion_QC1_3_sample_rate_reduction.wav,मेरी फैमिली को लगता है कि मैं बहुत अच्छा खुक हूँ तो अगर मैं उनलो को बताओ कि मैं प्रोफेशनल,True
5348024557504231_f731_chunk_19_subchunk_1_QC1_1_format_conversion_QC1_4_silence_insertion.wav,वातावरण बनता है और यह अच्छा लगता है भले ही हम वन में या जंगल में या बागोबघीचों के बंगलों में नहीं रहते हैं,True
5348024557504297_f11_chunk_13_subchunk_1_QC1_4_silence_insertion_QC1_5_upsampling_simulation.wav,मोरों की जो कलचड़ है उसको पहचाने के लिए वीदयक्ति इनफी च्चाए,True
5348024557503765_f215_chunk_49_subchunk_1_QC1_4_silence_insertion_QC1_5_upsampling_simulation.wav,हमलोक ट्ॉ्टर कर सकते हैं गूगल में देखो तो मोबाइल में हिंदी भाषा,True
5348024557504686_f285_chunk_0_subchunk_1_QC1_1_format_conversion_QC1_5_upsampling_simulation.wav,ठ ्स बस स,True
5348024557504645_f327_chunk_1_subchunk_1_QC1_1_format_conversion_QC1_4_silence_insertion.wav,बहुत सी प्लेटफॉर्म से औ पहले तो हम यह सोसे थी कि एक फोन देखेगा कौन नहीं लेखेगा लगिन अभी इंस्ट्राग्राम है,True
5348024557503880_f430_chunk_4_subchunk_1_QC1_3_sample_rate_reduction_QC1_5_upsampling_simulation.wav,जिनमें से कुछ भाषाएं छोटी होती हैं जो स्थानीय स्तर पर बोली जाती हैं इस प्रकार भारतीय भाषाओं का अद्वितीय और विधसंपदा है,True
5348024557503962_f2072_chunk_0_subchunk_1_QC1_4_silence_insertion_QC1_5_upsampling_simulation.wav,कृपया स्नानघर में रोशनी का रंग बदले,True
5348024557503765_f215_chunk_1_subchunk_1_QC1_3_sample_rate_reduction_QC1_4_silence_insertion.wav,खाने के लिए तो भत का जो लोग हैं बहुत पस कर रहे हैं लेकिन अभी क्या दिख रहे,True
5348024557504178_f138_chunk_3_subchunk_1_QC1_3_sample_rate_reduction_QC1_5_upsampling_simulation.wav,लेकिन नहा अभी समय भी मतलब उतना नहीं मिलता और,True
5348024557504291_f189_chunk_18_subchunk_1_QC1_1_format_conversion_QC1_5_upsampling_simulation.wav,तो जब मैं अलाक में कभी भी ऐसा मौका मिलमिलेगा तो मैं,True
5348024557504638_f447_chunk_5_subchunk_1_QC1_1_format_conversion_QC1_5_upsampling_simulation.wav,ये एक आत्मविश्वास है कि जैसा भी हो,True
5348024557503765_f215_chunk_0_subchunk_1_QC1_1_format_conversion_QC1_5_upsampling_simulation.wav,हिंदी भाषातो ये इंडिया भारत का राष्ट्रीय भाषा ई है इसलिए इस राष्ट्रीय भाषा को असंरक्षण करने के लिए और प्रमोट करने के लिए विकसित,True
5348024557504031_f1434_chunk_0_subchunk_1_QC1_4_silence_insertion_QC1_5_upsampling_simulation.wav,मोबाइल नम्बर े लिए अपना टीका पंजीकरण पूरा करने के लिए कृपया अपना एम्पिन दर्ज करें,True
5348024557503762_f377_chunk_3_subchunk_1_QC1_1_format_conversion_QC1_4_silence_insertion.wav,जर्मनी,True
5348024557504650_f83_chunk_0_subchunk_1_QC1_1_format_conversion_QC1_4_silence_insertion.wav,हां मैं फोटो इंस्ट्राग्राम पे देता हूं और अभीजोनयाएक और एक प्लेटफर्मार हाए फ्रैचफूल के वहां पे देता हूं इसलिए देताहूं कि वहां पर क यह रह जाए रेकॉर्ड में और जो मेरे दोस्त हे जो मेरे नजदीक नहीं है दूर पे है,True
5348024557504764_f401_chunk_0_subchunk_1_QC1_1_format_conversion_QC1_3_sample_rate_reduction.wav,हमारे गुवा की यह मराठी और कोंपणी ये दो प्रमुख भाषाएँ हैं आशदियों से यहाँ का लिखित व्यवहार सब लिखना पढ़ना मराठी में होता आया,True
5348024557504113_f703_chunk_6_subchunk_1_QC1_1_format_conversion_QC1_5_upsampling_simulation.wav,यामहाखापो और इतिहास को दर्शाया जाता है इसे हिन्दी भाषा का भक्य और अद्भुता का प्रदर्शन होता है,True
5348024557503765_f215_chunk_28_subchunk_1_QC1_1_format_conversion_QC1_5_upsampling_simulation.wav,आत्मा जो हल कोई भी जभी एक अपात्र होते क्यों,True
5348024557503773_f376_chunk_29_subchunk_1_QC1_1_format_conversion_QC1_3_sample_rate_reduction.wav,जो पढ़ाई में है जो शैक्षिक यात्रा में है जो युद्ध करता हुआ मैंने कभी नहीं देखा,True
5348024557504419_f738_chunk_5_subchunk_1_QC1_3_sample_rate_reduction_QC1_5_upsampling_simulation.wav,धीरेधीरे आगे बढ़ रहा हैं औरेर,True
5348024557504242_f723_chunk_3_subchunk_1_QC1_4_silence_insertion_QC1_5_upsampling_simulation.wav,इसे जुड़ी बहुत सारी बातें हैं जैसे कि अंग्रेज़ जो बआए तो सबसे पहले सूरत में अपने कुठी बनाई थी,True
5348024557504638_f447_chunk_6_subchunk_1_QC1_3_sample_rate_reduction_QC1_4_silence_insertion.wav,काम टाइम पे करना चाहिए डेजलाइन क अंदर करना चाहिए और कम को जितना जल्दी हो सके,True
5348024557504291_f189_chunk_17_subchunk_1_QC1_1_format_conversion_QC1_5_upsampling_simulation.wav,वो मुझे बहुत सिखने का मन है,True
5348024557504255_f768_chunk_0_subchunk_1_QC1_1_format_conversion_QC1_3_sample_rate_reduction.wav,सग्रंश में नियनशमशली पर सनके अफर के साथ कौन से आइतम है,True
5348024557503892_f212_chunk_2_subchunk_1_QC1_3_sample_rate_reduction_QC1_4_silence_insertion.wav,उ्ीत ँच की जनवरी में,True
5348024557504706_f525_chunk_12_subchunk_1_QC1_1_format_conversion_QC1_4_silence_insertion.wav,फसल जो होते हैं वो जैसेकि हम लोग गर्मियों में कड्डू हो गया घिया भिंडी ये सब तोड़ी ये सब हो जाता है,True
5348024557504231_f731_chunk_13_subchunk_1_QC1_4_silence_insertion_QC1_5_upsampling_simulation.wav,त्या सेकि मेरे घर में मेरे अपार्टमेंट में हमने दो जगह ऐसी बनायी हुई है,True
5348024557504344_f224_chunk_3_subchunk_1_QC1_3_sample_rate_reduction_QC1_4_silence_insertion.wav,भारत में युवा लोग जीवन में क्याकयाते हैं कउस संदर्भ में व्यक्तिकतक्ारसिताओं और परिसुतियों ्की आापर अकांक्षाएं भिन्न भिन हो सकती हैं,True
5348024557504220_f169_chunk_7_subchunk_1_QC1_3_sample_rate_reduction_QC1_4_silence_insertion.wav,जिसमें एचडीएमआई वाला ॉल्ट मिल जाए लेकिन यहाँ पुराना पॉर्ट ही है इसलिए में पुराने,True
5348024557503883_f40_chunk_1_subchunk_1_QC1_3_sample_rate_reduction_QC1_5_upsampling_simulation.wav,ये कहानी एक अद्वितीय डॉक्टर की है जिसको ऑटेज में होता है,True
5348024557504716_f2236_chunk_0_subchunk_1_QC1_1_format_conversion_QC1_3_sample_rate_reduction.wav,वस्तु चार हटाए,True
5348024557504758_f396_chunk_3_subchunk_1_QC1_4_silence_insertion_QC1_5_upsampling_simulation.wav,पवॉयट्री के बारे में ऐसा कहा जाता है पॉलवेदरी काएक कोट हैं कि वो वह कहते हैं कि वनलाइन इज गीवन टू द पॉइट पगॉर्ड और बैनीचर रेस्ट हीय स्टूडिस्कॉर फॉर हइमसेल्फ,True
5348024557503815_f497_chunk_3_subchunk_1_QC1_4_silence_insertion_QC1_5_upsampling_simulation.wav,साथ,True
5348024557503958_f1033_chunk_0_subchunk_1_QC1_1_format_conversion_QC1_4_silence_insertion.wav,वह अगले साल आठ मार्च को एक प्रतिबद्ध उल्लेख के लिए अदालत में वापस आने वाला है,True
5348024557503765_f215_chunk_25_subchunk_1_QC1_3_sample_rate_reduction_QC1_5_upsampling_simulation.wav,मुझे चिठी पत्र लिखना हो तो भी अहिनदी भाषा नें ही लिख सकते है,True
5348024557504242_f723_chunk_7_subchunk_1_QC1_1_format_conversion_QC1_4_silence_insertion.wav,देश विदेश के लोग यहाँ हमेशा आए हैं रहे उनके रिवाज उनकी संस्कृति उनकी जो मान्यताएं उनके उत्सव उसारा सूरत के,True
5348024557504121_f220_chunk_2_subchunk_1_QC1_3_sample_rate_reduction_QC1_4_silence_insertion.wav,और आता है विद्यालयों की सुविधाओं में सुधार रैसेगी सरकार ने ग्रामीण कट्रओं में विदालयों की सुविधाओं में सूटा किया है,True
5348024557504764_f401_chunk_12_subchunk_1_QC1_1_format_conversion_QC1_5_upsampling_simulation.wav,जबकि यहां के जोकैथलीक है उनके पूर्व हिन्दू थे जिनका इन किजिशन के दर्मियान धर्मांतरण हो गया और उन्हें करिश्न बनाया गया था इसलिए आज भी आ के कई कृसते लोग अपने पूर्वज हिन्दू थे या नहीं भूले हैं आज भी वह अपनी पुरानी देवदेवताओ की मंदिरों में दर्शन के लिए जाते रहे हैं,True
5348024557503765_f215_chunk_38_subchunk_1_QC1_3_sample_rate_reduction_QC1_4_silence_insertion.wav,जरत जरा नहीं लेकिन थोड़ा सारा हिं्दी भाषा प्रमोट होता है वहाँ कुस उस लोक,True
5348024557504703_f634_chunk_2_subchunk_1_QC1_1_format_conversion_QC1_4_silence_insertion.wav,वो लोग अपनी फ्री टाइम में आजकल बच्चे क्या करते हैं या तो मोबाइल लेखते हैं या फिर टीवी पे वो लो कार्टून बगैरा देखते हैं,True
5348024557504774_f1283_chunk_0_subchunk_1_QC1_3_sample_rate_reduction_QC1_5_upsampling_simulation.wav,इस संगीतसमूह का नाम क्या है,True
