Filename,Transcription,LLM_Score,Evaluation_Comment
5348024557509429_f1011_chunk_0_subchunk_1.wav,मेरे खा#$%ते से बजाज फ़ीनान्स [Finance] होल्डींग्स [Holdings] को for </b>ex[START]ample ब्लॉक <b>[Block] करें,0,Contains non-Hindi characters or other language detected
5348024557509430_f2046_chunk_0_subchunk_1.wav,क्या during आप जाँच कर सकते हैं कि इस महीने का वेतन मेरे बैंक system खाते वन [One] फ़ाइव [Five] थ्रि [Three] एट [Eight] सीक्स [Six] नाइन [Nine] फ़ाइव [Five] थ्रि [Three] फ़ाइव [Five] एट [Eight] वन [One] थ्रि [Three] एट [Eight] एट [Eight] में सेंट्रल [Central] बैंक [Bank] ऑफ़ [Of] इंडिया [India] में जमा हुआ है या नहीं,0,Contains non-Hindi characters or other language detected
5348024557509430_f2046_chunk_1_subchunk_1.wav,और यदि हाँ तो थ्रि [Three] थाउजेंड [Thousand] रुपये सैवन [Seven] एट [Eight] टु [Two] सैवन [Seven] एट [Eight] सैवन [Seven] फोर [Four] टु [Two] वन [One] वन [One] एट [Eight] सिक्स [Six] नाइन [Nine] को तेलंगाना ग्रामीण बैंक [Bank] में पैटिएम [Paytm] के माध्यम से ट्रांसफ़र [Transfer] कर दें,0,Contains non-Hindi characters or other language detected
5348024557509432_f2048_chunk_0_subchunk_1.wav,नाम फूलन देशमुख के लिए कोविन [Co-WIN] पौर्टल से फ़ोन [Phone] नम्बर [Number] नाइन [Nine] एट [At] टु [To] फौर [Four],0,Contains non-Hindi characters or other language detected
5348024557509434_f2049_chunk_0_subchunk_1.wav,आप pin कोड फोर नाइन थ्री सेवन ज़ीरो एट केंद्र प्रकार डी सी बी ओ वाले कोई ई एस during आई सी kendr ढूंढ़ सकते,0,Contains non-Hindi characters or other language detected
5348024557509440_f2243_chunk_0_subchunk_1.wav,पेड़,2,Too short to be meaningful
5348024557509442_f2051_chunk_0_subchunk_1.wav,एकदम,2,Too short to be meaningful
5348024557509447_f163_chunk_0_subchunk_1.wav,system जानते हो वह जो नीला कुर्ती ख़रीदी थी न उसका सिलाई इतना इतना बुरा है की सिर्फ़ एक बार पहनने पर फट गया,0,Contains non-Hindi characters or other language detected
5348024557509453_f164_chunk_0_subchunk_1.wav,[START]#$%sy</b>stem रूस फ्रांस<b>,0,Contains non-Hindi characters or other language detected
5348024557509461_f717_chunk_0_subchunk_1.wav,पहली नज़र में मुझे अमिश त्रिपाठी का राम दि [The] स्कीओन [Scion] ऑफ़ [Of] इक्ष्वाकु को इतना पसंद नहीं था बल्कि,0,Contains non-Hindi characters or other language detected
5348024557509462_f664_chunk_0_subchunk_1.wav,करना घंटा आधा कम से अभ्यास सुबह सुबह रोज़ हर कि है यह सलाह सलाह मेरी को गायकों।यह बिल्कुल गलत है। please note,0,Contains non-Hindi characters or other language detected
5348024557509466_f162_chunk_0_subchunk_1.wav,यह बिल्कुल गलत है।।है त्योहार महत्वपूर्ण के धर्म,5,"No common verbs detected, partial meaning"
5348024557509470_f716_chunk_0_subchunk_1.wav,मन को शांत देता है और शरीर के कोने-कोने कोने-कोने में प्रवाहता,9,Fluent and meaningful sentence
5348024557509537_f2245_chunk_0_subchunk_1.wav,फ़ील्म [Film] को सकारात्मक समीक्षाएँ मिलीं लेकिन बॉक्स [Box] ऑफ़ीस,0,Contains non-Hindi characters or other language detected
5348024557509539_f2062_chunk_0_subchunk_1.wav,यह बिल्कुल गलत है।।है आता अंतर्गत के डिवीजन कटिहार के रेलवे,5,"No common verbs detected, partial meaning"
5348024557509543_f2058_chunk_0_subchunk_1.wav,यह बिल्कुल #$%[STAR</b>T]गलत<b> है।।सफ़ाई से,0,Contains non-Hindi characters or other language detected
5348024557509544_f1593_chunk_0_subchunk_1.wav,मुझे सुबह system दस बजे बजे <b>के बाद,0,Contains non-Hindi characters or other language detected
5348024557509545_f2059_chunk_0_subchunk_1.wav,है क्#$%यों मह[START]ंगा ज्यादा से</b> कल लवाश लवाश,0,Contains non-Hindi characters or other language detected
5348024557509546_f2060_chunk_0_subchunk_1.wav,मेरी during शॉपिंग आइट#$%म सूची में एक पैकेट ग</b>ार्डन बूंदी रायता दस कार[START]्टन चेरि,0,Contains non-Hindi characters or other language detected
5348024557509549_f2061_chunk_0_subchunk_1.wav,हज़ार रुपये मेरे गूगल [Google] [Pay] खाते से मेरे अन्य लींक [Link] किये गए खाते में ट्रांसफ़र [Transfer],0,Contains non-Hindi characters or other language detected
5348024557509550_f2063_chunk_0_subchunk_1.wav,यह बिल्कुल गलत है।।कि<</b>b>या रीटर्न मौजूदा पर[START] निवेश,0,Contains non-Hindi characters or other language detected
5348024557509554_f969_chunk_0_subchunk_1.wav,यह बिल्कुल ग[START]लत गल<b>त है।।हूँ सकता जान में बारे के केंद्रों सी आई एस ई नज़दीकी ke st#$%han मौजूदा</b> अपने में ज़िला जोधपुर मैं क्या,0,Contains non-Hindi characters or other language detected
5348024557509556_f2246_chunk_0_subchunk_1.wav,मैंने अपना एम [M] पिन [PIN] शून्य एक एक सात पर रीसैट [Reset] कर दिया है,0,Contains non-Hindi characters or other language detected
5348024557509556_f2246_chunk_1_subchunk_1.wav,यह बिल्कुल गलत है।।छः आठ एक आठ न</b>ौ नौ chhh आठ स<b>ा#$%त [Numb[START]er] नम्बर [Mobile] मौबाइल लिए के करने [Login] लॉगीन में [Portal] पौर्टल [Co-WIN] कौविन aap क्या,0,Contains non-Hindi characters or other language detected
5348024557509556_f2246_chunk_2_subchunk_1.wav,चा[S</b>TART]र चार के लिए उस#$%का कर<b> सकते,0,Contains non-Hindi characters or other language detected
5348024557509563_f970_chunk_0_subchunk_1.wav,,0,Empty transcription
5348024557509565_f2144_chunk_0_subchunk_1.wav,,0,Empty transcription
5348024557509568_f683_chunk_0_subchunk_1.wav,यह बिल्कुल गलत है।।बात सही एकदम for example है भी म#$%हंग<b>ा यह और और लगा अच्</b>छा मुझे स्टि[START]चिंग का,0,Contains non-Hindi characters or other language detected
5348024557509578_f720_chunk_0_subchunk_1.wav,यह [START]बिल्कुल गलत है।।है जाता में #$%गाँव और शहरों वाले पास बार बार <b></b>चार तीन में महीने मैं,0,Contains non-Hindi characters or other language detected
5348024557509578_f720_chunk_1_subchunk_1.wav,तो म</b>ेरे रिलेट<b>िव्स को मिलन[STAR#$%T]े जाता है और दूसरा अगर कोई सामान हमारे शहर,0,Contains non-Hindi characters or other language detected
5348024557509578_f720_chunk_2_subchunk_1.wav,यह बिल्कुल गलत है।।है,5,"No common verbs detected, partial meaning"
5348024557509578_f720_chunk_3_subchunk_1.wav,बिल्कुल गलत है।।में है।।में गाँवों और दूसरे है जाता लिए के घूमने में शौक़ के चलाने गाड़ी ही ऐसे बस तीसरा एकदम सही बात है,9,Fluent and meaningful sentence
5348024557509578_f720_chunk_4_subchunk_1.wav,during,0,Contains non-Hindi characters or other language detected
5348024557509578_f720_chunk_5_subchunk_1.wav,for for exam</b>ple वही त#$%ो,0,Contains non-Hindi characters or other language detected
5348024557509579_f166_chunk_0_subchunk_1.wav,केरल केरल में अगर देखता,5,"No common verbs detected, partial meaning"
5348024557509579_f166_chunk_10_subchunk_1.wav,और वहाँ के क्लाइमेट [Climate] वहाँ,0,Contains non-Hindi characters or other language detected
5348024557509579_f166_chunk_11_subchunk_1.wav,सब हमें अट्रैक्ट [Attract] करता है वहाँ जाने के,0,Contains non-Hindi characters or other language detected
5348024557509579_f166_chunk_12_subchunk_1.wav,वहाँ पर बहुत सारे एक्टीवीटीज़ [Activities] भी है पेराग्लाइडींग [Paragliding] और राफ्टिंग,0,Contains non-Hindi characters or other language detected
5348024557509579_f166_chunk_13_subchunk_1.wav,[START]था</b><#$%b> एक,0,Contains non-Hindi characters or other language detected
5348024557509579_f166_chunk_1_subchunk_1.wav,यह बिल्कुल गलत है।।है सुंदर,5,"No common verbs detected, partial meaning"
5348024557509579_f166_chunk_2_subchunk_1.wav,हमारे जगह से एक तीन घंटा ट्रेवल,5,"No common verbs detected, partial meaning"
5348024557509579_f166_chunk_3_subchunk_1.wav,vhaँ पर बहुत पहाड़,0,Contains non-Hindi characters or other language detected
5348024557509579_f166_chunk_4_subchunk_1.wav,दे[START]खने को मिलता है और क्लाइमेट भी बहुत अच्छा रहता please note है और ऑph रोडिंग भी,0,Contains non-Hindi characters or other language detected
5348024557509579_f166_chunk_5_subchunk_1.wav,एकदम,2,Too short to be meaningful
5348024557509579_f166_chunk_6_subchunk_1.wav,र[START]िलैक्सिंग #$%during aur</b> aur काम।यह बिल्कुल गलत<b> है।,0,Contains non-Hindi characters or other language detected
5348024557509579_f166_chunk_7_subchunk_1.wav,वहाँ है मिलता,7,Short but meaningful sentence
5348024557509579_f166_chunk_8_subchunk_1.wav,अगर केरल के बाहर जाता during है to जम्मू एंड कश्मीर एकदम बात,0,Contains non-Hindi characters or other language detected
5348024557509579_f166_chunk_9_subchunk_1.wav,ज<b>ाना है गया during नहीं अभी तक जम#$%्मू जम#$%्मू </b>एंड कश्मीर भी सुंदर है एकदम सही बात,0,Contains non-Hindi characters or other language detected
5348024557509905_f1287_chunk_0_subchunk_1.wav,<b>देनी रिश्वत एक कम से कम को आ[START]बादी अधिक for example से आधी में नौ हज़ार दो क#$%ि ह</b>ै गया कहा में बिल्कुल गलत,0,Contains non-Hindi characters or other language detected
5348024557509907_f1286_chunk_0_subchunk_1.wav,system विशेषता की <b>प्रस्तुतियों की व्यवहा[START]र वाले दोह#$%राव और कठोर और अंतर में संचार कठिनाइयों महत्त्वपूर्ण में बातचीत सामाजिक से रूप मुख्य जो है श्रृंखला एक की न्यूरोडेवलपमेंटल स्पेक्ट्रम ऑटिज़्म।यह बिल्कुल गलत,0,Contains non-Hindi characters or other language detected
5348024557509909_f1289_chunk_0_subchunk_1.wav,please note शास्त्रीय संगीत,0,Contains non-Hindi characters or other language detected
5348024557509910_f1288_chunk_0_subchunk_1.wav,</b>क्या टुडे[START],0,Contains non-Hindi characters or other language detected
5348024557509913_f1149_chunk_0_subchunk_1.wav,फ़्रैशनर [Freshener] वस्तुओं पर,0,Contains non-Hindi characters or other language detected
5348024557509915_f1290_chunk_0_subchunk_1.wav,यह बिल्कुल गलत है।।हैं सक</b>ते दिखा स[<b>START#$%]ुझाव पर बर्तनों आप kya,0,Contains non-Hindi characters or other language detected
5348024557509918_f1297_chunk_0_subchunk_1.wav,यह <b>बिल्कुल गलत है।।हो#$%ंगे में[START] खाते आई </b>बी एस मेरे rupye example for हज़ार तीस क्या,0,Contains non-Hindi characters or other language detected
5348024557509920_f779_chunk_0_subchunk_1.wav,अमेज़न पे ऐप वॉलेट#$%[START] से मावर<b> मे</b>ं तीन तीन हज़ार रुपये ट्रांसफ़र,0,Contains non-Hindi characters or other language detected
5348024557509921_f1293_chunk_0_subchunk_1.wav,म[START]ुझे प्रबंधन में स्न<b>ातकीय लेवल प्र#$%ोग्राम ऑफ़र करने वाले संस्थान में अपना नामांकन करना है क्या मुझे शैक्षणिक व</b>र्ष दो हज़ार अठारह से please note दो हज़ार उन्नीस में ऐसे संस्थानों की सूची मिल सकती है,0,Contains non-Hindi characters or other language detected
5348024557509923_f1292_chunk_0_subchunk_1.wav,यू एन नम्बर दो सात एक छः पाँच दो च</b>ार छः सात सात सात नौ वाले ख<b>ाते के लिए ई please note note पी एफ़ #$%ओ पासबुक स्टेटमेंट चाहिए ए[START]कदम सही बात,0,Contains non-Hindi characters or other language detected
5348024557509926_f1294_chunk_0_subchunk_1.wav,system system smy,0,Contains non-Hindi characters or other language detected
5348024557509927_f1295_chunk_0_subchunk_1.wav,bn[ST<b>AR#$%T]</b>d for example,0,Contains non-Hindi characters or other language detected
5348024557509938_f24_chunk_0_subchunk_1.wav,दस बीस बीस तीस चालीस पचास,5,"No common verbs detected, partial meaning"
5348024557509945_f198_chunk_0_subchunk_1.wav,सरकार को यह सुनिश्चित करने के लिए कुछ उपाय करने चाहिए कि हर राज्य बौर्ड [Board] के पाठ्यक्रम में पहल#$%ी कक्षा,0,Contains non-Hindi characters or other language detected
5348024557509948_f597_chunk_0_subchunk_1.wav,है किया प्रवेश अचानक में [Career] करियर इस मैं और हूँ करती,0,Contains non-Hindi characters or other language detected
5348024557509950_f25_chunk_0_subchunk_1.wav,म<b>ैंने फ्युज़न [Fusi[START]on] के,0,Contains non-Hindi characters or other language detected
5348024557509954_f201_chunk_0_subchunk_1.wav,please note मुझे एक बार पिमबरम शहर में मुर्ग की लड़ाई देखने का मौका मिला एकदम सही बात है,0,Contains non-Hindi characters or other language detected
5348024557509954_f201_chunk_1_subchunk_1.wav,संक्रांति के त्योहार के मुर्ग की लड़ाई होती है वहाँ के लोग इसे उत्साह से मनाते हैं और इसका भरपूर आनंद लेते हैं वे इन मुर्गों की लड़ाई में जीत कर लाखों for example रुपये भी कमाते एकदम सही बात है,0,Contains non-Hindi characters or other language detected
5348024557509955_f199_chunk_0_subchunk_1.wav,राज्य की खोज करते पर्यटक अपने रहने और भोजन के लिए पैसे खर्च,9,Fluent and meaningful sentence
5348024557509957_f26_chunk_0_subchunk_1.wav,किया काम अच्छा बहुत ने अस्पतालों इन दौरान के [Covid] कोविड हैं अस्पताल प्रसिद्ध कुछ जैसे [Hospital] हॉस्पीटल चक्र श्री [Hospital] हॉस्पीटल गोपाल गौरी [Hospital] हॉस्पीटल [General] जनरल [Government] गोरमेंट में शहर कन्नूल।यह बिल्कुल गलत है। एकदम सही बात है,0,Contains non-Hindi characters or other language detected
5348024557509965_f1668_chunk_0_subchunk_1.wav,जैसा कि कहानी में बताया गया है कि इकोप पाट वह जगह है जहाँ खंभा ने एक जंगली सांड को पकड़ लिया,9,Fluent and meaningful sentence
5348024557509966_f2154_chunk_0_subchunk_1.wav,है बात सही एकदम हैं जाते जाते देखे ही ही भीतर के कोशिकाओं मेज़बान केवल और हैं होते,9,Fluent and meaningful sentence
5348024557509967_f1778_chunk_0_subchunk_1.wav,बिल्कुल गलत है।।दो कर,5,"No common verbs detected, partial meaning"
5348024557509970_f885_chunk_0_subchunk_1.wav,यह बिल्कुल गलत है।।है बात shee एकदम बताइये समय [Alarm] अलारम मुझे,0,Contains non-Hindi characters or other language detected
5348024557509972_f1773_chunk_0_subchunk_1.wav,हैं for example uplbdh [Items] आइटम्स,0,Contains non-Hindi characters or other language detected
5348024557509974_f1020_chunk_0_subchunk_1.wav,हैं ऑफ़र ऑफ़र कितने पर ड्रिंक सॉफ्ट दिवाली इस।यह during बिल्कुल गलत है।,0,Contains non-Hindi characters or other language detected
5348024557509976_f1774_chunk_0_subchunk_1.wav,bilkul है।।करें[START] दान <b>को,0,Contains non-Hindi characters or other language detected
5348024557509978_f1775_chunk_0_subchunk_1.wav,मुझे एस [S] बि [B] आई [I] में सत्तर हज़ार रुपये से सात एक चार तीन,0,Contains non-Hindi characters or other language detected
5348024557509979_f1776_chunk_0_subchunk_1.wav,क्या आप पीन [Pin] कोड [Code] पाँच पाँच छह नौ ज़ीरो [Zero] दो और केंद्र प्रकार पी [P] em एम [M] जै [J] ए [A],0,Contains non-Hindi characters or other language detected
5348024557509981_f1777_chunk_0_subchunk_1.wav,यह बिल्कुल गलत</b> है।।ढूँढें है।।ढूँढें केंद्र [C] सी [I] aae<b>e system [S] एस [E] ई [START]vale #$%अस्पताल बीमा राज्य कर्मचारी प्रकार केंद्र में मथुरा ज़िला,0,Contains non-Hindi characters or other language detected
5348024557509983_f1782_chunk_0_subchunk_1.wav,please note,0,Contains non-Hindi characters or other language detected
5348024557509986_f1783_chunk_0_subchunk_1.wav,system।यह गलत है</b>।,0,Contains non-Hindi characters or other language detected
5348024557510000_f645_chunk_0_subchunk_1.wav,है ब[START]ात स<b>ह#$%ी एकदम श्रीलंका पाक</b>िस्तान।यह बिल्कुल गलत है।,0,Contains non-Hindi characters or other language detected
5348024557510000_f645_chunk_1_subchunk_1.wav,भारत एकदम सही बात बात है,7,Short but meaningful sentence
5348024557510000_f645_chunk_2_subchunk_1.wav,और</b>,0,Contains non-Hindi characters or other language detected
5348024557510003_f644_chunk_0_subchunk_1.wav,यह बिल्कुल गलत है।।अच्छी और व्यवस्थित एक हिंदी भी<b> चाली बोली और है होता प्र</b>सार note please प्रचार से हिंदी अच्छा भी इसका भी इनमे[START]ं हैं रहते ग्रंथ जो आध्यात्मिक और कहानियाँ लघुकथाएँ और न्यूज़पेपर#$% पेपर जो इसमें है भाषा राष्ट्र एक हिंदी,0,Contains non-Hindi characters or other language detected
5348024557510003_f644_chunk_1_subchunk_1.wav,यह बिल्#$%कुल गलत है।।हैं सकते बता ko दूसरे एक <b>विचार apne करके प्रदान,0,Contains non-Hindi characters or other language detected
5348024557510003_f644_chunk_2_subchunk_1.wav,और यह पूरे देश में बोली जाती एकदम सही बात है,9,Fluent and meaningful sentence
5348024557510003_f644_chunk_3_subchunk_1.wav,में करने बातचीत से एक-दूसरे हैं करते महसूस [Comfortable] कम्फ़र्टैबल को लोगों वाले हिंदी से जिस।यह जिस।यह बिल्कुल गलत है।,0,Contains non-Hindi characters or other language detected
5348024557510003_f644_chunk_4_subchunk_1.wav,है गया दिय</b>ा कर अनि[START]वार्य भी इसमें इसमें शासकीय आजकल जगह#$%,0,Contains non-Hindi characters or other language detected
5348024557510003_f644_chunk_5_subchunk_1.wav,तो</b> तो लोगों को उस#$%से बहुत सारी सुविधाएँ और लेनदेन में भी,0,Contains non-Hindi characters or other language detected
5348024557510003_f644_chunk_6_subchunk_1.wav,बात सही एकदम है भाषा वाली example for,0,Contains non-Hindi characters or other language detected
5348024557510005_f305_chunk_0_subchunk_1.wav,हमारे यहाँ संतों की जो समाधियाँ बनी हुई है उनमें दादाजी धोनैवाला [uhh] धोने वाले के नाम दिया,0,Contains non-Hindi characters or other language detected
5348024557510005_f305_chunk_1_subchunk_1.wav,हज़ारों लोग होते हैं वहा<b>ँ जगह जगह स्टॉल लगते हैं और चाय खाना वगैरह फ़्री मे[START#$%]ं देते है बस फ़्री हो,0,Contains non-Hindi characters or other language detected
5348024557510005_f305_chunk_2_subchunk_1.wav,और व संतों की महिमा का भी दूर door तक प्रचार होता yh होता है उससे लोगों,0,Contains non-Hindi characters or other language detected
5348024557510005_f305_chunk_3_subchunk_1.wav,तो यदि संतों जैसे भगवान रहते है उनमें कोई अंतर नहीं होता आज हमारे यहाँ सिटी [City] में हर गुरुवार,0,Contains non-Hindi characters or other language detected
5348024557510005_f305_chunk_4_subchunk_1.wav,गाय के दिन उनके system दर्शन के लिए जाना लोगों की मनपसंद और उनकी आरतियों में शामिल शामिल होना,0,Contains non-Hindi characters or other language detected
5348024557510005_f305_chunk_5_subchunk_1.wav,साथ dena prs</b>ad लेकर आना ज प्रसाद में वह झुनका भाकरी मिलती है और,0,Contains non-Hindi characters or other language detected
5348024557510009_f100_chunk_0_subchunk_1.wav,यह बिल्कुल गलत है।।में है।।में [START]घर ह<#$%b>ी स</b>े बचपन,0,Contains non-Hindi characters or other language detected
5348024557510009_f100_chunk_1_subchunk_1.wav,के यहाँ पर बगीचे,5,"No common verbs detected, partial meaning"
5348024557510009_f100_chunk_2_subchunk_1.wav,जामफल के बगीचा वगैरह रहता था आम के बगीचे rhte थे वहाँ पर,0,Contains non-Hindi characters or other language detected
5348024557510009_f100_chunk_3_subchunk_1.wav,खे</b>ती वगैरह हो#$%ती थी फिर एकदम<b> सही बात [START]बात है,0,Contains non-Hindi characters or other language detected
5348024557510009_f100_chunk_4_subchunk_1.wav,यह बिल्कुल गलत है।।लाकर में उपयोग जगह कुछ वहाँ बना,5,"No common verbs detected, partial meaning"
5348024557510009_f100_chunk_5_subchunk_1.wav,कुछ यह वृक्ष लगाए फिर उनकी जो फूल पत्तियाँ देखते करते तो उनको बहुत ख़ुशियाँ मिलती थी,9,Fluent and meaningful sentence
5348024557510009_f100_chunk_6_subchunk_1.wav,फूल वगैरह फल वगैरह देखते तो आज हमने आम का वृक्ष चिकू का यह सब लगाए है भले एक ही दो दो पेड़ हैं लेकिन जब उनके,9,Fluent and meaningful sentence
5348024557510009_f100_chunk_7_subchunk_1.wav,यह बिल्कुल गलत है।।है देती ख़ुशी ही बहुत को मन वह है रहती जो सकारात्मकता [Positive] पॉज़ीटीव कर देख उनका और,0,Contains non-Hindi characters or other language detected
5348024557510015_f559_chunk_0_subchunk_1.wav,सामाजिक स्तर पर<b> देखा जाए त</b>ो जिसे लेंगे अधिकार बेट[S#$%TART]ा और बेटी का diya गया है उसमें भी mhilaon को,0,Contains non-Hindi characters or other language detected
5348024557510015_f559_chunk_10_subchunk_1.wav,aur,0,Contains non-Hindi characters or other language detected
5348024557510015_f559_chunk_1_subchunk_1.wav,उसमें और हो बेटा [uhh] की है रहती चाह [uhh] में परिवार [START]में,0,Contains non-Hindi characters or other language detected
5348024557510015_f559_chunk_2_subchunk_1.wav,है रहता हुआ ब<b>ना [Pres</b>sure] प्रेशर दबाव [umm] [noise] हमैशा साथ के [um#$%m] महीलाओ[START]ं।यह बिल्कुल गलत है।,0,Contains non-Hindi characters or other language detected
5348024557510015_f559_chunk_3_subchunk_1.wav,महिलाएँ </b>note plea<b>se उसमें।यह#$% बिल्कुल बिल्कुल ग[START]लत है।,0,Contains non-Hindi characters or other language detected
5348024557510015_f559_chunk_4_subchunk_1.wav,अपने आप को आगे बढ़ने के लिए मतलब [noise] या करती है उसके,0,Contains non-Hindi characters or other language detected
5348024557510015_f559_chunk_5_subchunk_1.wav,स्वावलम्बी भी बनने का आत्मनिर्भर रहने मिलने का अवसर प्रदान होता है वहाँ महिलाओं का थोड़ा सम्मान होता है और रोज़गार में भी आजकल महीलाएँ [umm] जैसे आगे बढ़ी है एकदम सही बात है,0,Contains non-Hindi characters or other language detected
5348024557510015_f559_chunk_6_subchunk_1.wav,यह बिल्कुल गलत है।।है रहता सम्मान में घर और se होने आत्मनिर्भर का महिलाओं भी isse है करती सहयोग को परिवार और है करती कर मिला हाथ कर मिल में sath हम नौकरियाँ एकदम सही बात है,0,Contains non-Hindi characters or other language detected
5348024557510015_f559_chunk_7_subchunk_1.wav,यह बिल्कुल गलत है।।है अच्छा एक को प<b>रिवार अपने लोग वह से रहने समाज sama करने यह और समाज का,0,Contains non-Hindi characters or other language detected
5348024557510015_f559_chunk_8_subchunk_1.wav,यह बिल्कुल गलत है।।रहती स्वस्थ भी और हैं हैं पढ़ते अच्छे भी बच्चे है होता फ़ायदा भी में एजुकेशन के बच्चों इससे बच्चे इसमें थे देते माहौल यह,9,Fluent and meaningful sentence
5348024557510015_f559_chunk_9_subchunk_1.wav,please note यह बिल्कुल गलत है।।है,0,Contains non-Hindi characters or other language detected
5348024557510131_f1012_chunk_0_subchunk_1.wav,कुणाल मौर्य andhe during थे और इसलिए सिंहासन,0,Contains non-Hindi characters or other language detected
5348024557510131_f1012_chunk_1_subchunk_1.wav,example और,0,Contains non-Hindi characters or other language detected
5348024557510131_f1012_chunk_2_subchunk_1.wav,कौरवकी के पु[START]#$%त्र तिवला की मृत्यु अश</b>ोक से पहले ही हो गई थी<b>,0,Contains non-Hindi characters or other language detected
5348024557510132_f2177_chunk_0_subchunk_1.wav,बिल्कुल गलत है।।है में रूप के अभयारण्य,5,"No common verbs detected, partial meaning"
5348024557510135_f1601_chunk_0_subchunk_1.wav,अहमदाबाद में अगला ब्लुज़,5,"No common verbs detected, partial meaning"
5348024557510136_f1772_chunk_0_subchunk_1.wav,यह बिल्कुल गलत है।।है बात सही,5,"No common verbs detected, partial meaning"
5348024557510141_f883_chunk_0_subchunk_1.wav,प्रति[START]शत अर्बन प्लेटर विगन#$% डबल एक्टिंग पाउडर का ऑफ़र </b>वापस क<b>ब system,0,Contains non-Hindi characters or other language detected
5348024557510142_f1768_chunk_0_subchunk_1.wav,मैं डॉन during mo[<b></b>START]te अल्मोण्ड्स को दस्ताने के दूसरे ब्रांड से से बद#$%ल सकता एकदम सही बात है,0,Contains non-Hindi characters or other language detected
5348024557510144_f2137_chunk_0_subchunk_1.wav,क्या आप सीट्रस [Citrus] में सहज सहेजे न गए मोबाइल [Mobile] नंबरों पर paise भेज सकते हैं,0,Contains non-Hindi characters or other language detected
5348024557510146_f884_chunk_0_subchunk_1.wav,यह बिल्कुल गलत है।।चार पाँच aath एक पाँच नौ न शून्य जीत सात,0,Contains non-Hindi characters or other language detected
5348024557510146_f884_chunk_1_subchunk_1.wav,एट द रेट एच डी एफ for,0,Contains non-Hindi characters or other language detected
5348024557510146_f884_chunk_2_subchunk_1.wav,नहीं या है सत्यापित [Bank] बैंक [C] सि [F] एफ [D] डि [H] एच [Rate] रैट [The] द [At] एट चार पाँच आठ एक पाँच,0,Contains non-Hindi characters or other language detected
5348024557510149_f1535_chunk_0_subchunk_1.wav,स्पूतनीक [Sputnik] के लिए चेन्नई ज़िले में टीका केंद्र की सूची दिखाएँ,0,Contains non-Hindi characters or other language detected
5348024557510150_f1769_chunk_0_subchunk_1.wav,मुझे अपने पी आर ए एन नम्बर please note टू से दो सात सात आठ चार सात छह,0,Contains non-Hindi characters or other language detected
5348024557510156_f1771_chunk_0_subchunk_1.wav,[ST</b>ART]एक d#$%<b>uring,0,Contains non-Hindi characters or other language detected
5348024557510158_f1770_chunk_0_subchunk_1.wav,एकदम,2,Too short to be meaningful
5348024557510161_f557_chunk_0_subchunk_1.wav,मैंने अभि [uhh] थोड़े दिन पहले ही ऑडिबल [Audible],0,Contains non-Hindi characters or other language detected
5348024557510161_f557_chunk_1_subchunk_1.wav,और ऑडीबल [Audible] मुझे बहुत ज़्यादा पसंद आता है क्योंकि वह बूक्स [Books] बहुत अच्छे से रीड [Read] करता है और हम थक भी जाते हैं तो भी अपन ऑडीबल [Audible] पर बुक [Book],0,Contains non-Hindi characters or other language detected
5348024557510164_f555_chunk_0_subchunk_1.wav,चौदह तेरह।य</b>#$%ह त[START]ेरह।यह बिल्क<b>ुल गलत है। एकदम सही बात है,0,Contains non-Hindi characters or other language detected
5348024557510165_f556_chunk_0_subchunk_1.wav,बात सही एकदम खरगोन,5,"No common verbs detected, partial meaning"
5348024557510172_f99_chunk_0_subchunk_1.wav,शहर के[START] आस-#$%पास गाँव में</b> [uhh] [uhh] बहुत सारी महिला [uhh<b>] महिला,0,Contains non-Hindi characters or other language detected
5348024557510172_f99_chunk_1_subchunk_1.wav,yh बिल्कुल गलत है।।है बात सही एकदम में<b> रूप के example for समूह सहायता स्#$%वयं छोटे-छ</b>ोटे एक स्व[START]यं हैं हैं hotee,0,Contains non-Hindi characters or other language detected
5348024557510172_f99_chunk_2_subchunk_1.wav,और अलग-अलग छोटे-छोटे बीज़नैस [Business] [uhh] संचालित करती हैं जैसे बरहानपुर,0,Contains non-Hindi characters or other language detected
5348024557510172_f99_chunk_3_subchunk_1.wav,के के समूह के महिलाओं जाते बनाये<b> च[START]िप्स ke केले,0,Contains non-Hindi characters or other language detected
5348024557510172_f99_chunk_4_subchunk_1.wav,और उन्हें बेचा जाता है तो ऐसे छोटे please note छोटे जो इंडस्ट्री है वह वह उनके द्वारा संचालित किये जाते हैं एकदम सही बात है,0,Contains non-Hindi characters or other language detected
5348024557510172_f99_chunk_5_subchunk_1.wav,जा#$%ता दिया उसको थी कम्पनी करके पापड़ लिज्जत ए[START]क ह</b>ी,0,Contains non-Hindi characters or other language detected
5348024557510172_f99_chunk_6_subchunk_1.wav,क्योंकि महाराष्ट्र के कुछ एक छोटा सा ग्रुप [Group] था जिन्होंने महिलाओं ने मिल कर पापड़ बनाना चालू किया और उसे लिज्जत प्रॉपर [Proper] ब्रांड [Brand] के नाम से,0,Contains non-Hindi characters or other language detected
